;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[4, 0, 1, 1, 4, 1, 3, 1];1981;10000;40000;41;195,58536585365852
1;[4, 0, 1, 1, 4, 1, 3, 1];2108;10000;40000;38;207,68421052631575
2;[4, 0, 1, 1, 4, 1, 3, 1];2042;10000;40000;39;204,05128205128204
3;[4, 0, 1, 1, 4, 1, 3, 0];2486;10000;40000;43;174,74418604651163
4;[4, 0, 1, 1, 4, 1, 3, 0];2541;10000;40000;42;177,5952380952381
5;[4, 0, 1, 1, 4, 1, 3, 0];2530;10000;40000;42;177,85714285714286
6;[4, 0, 1, 1, 4, 1, 3, 1];1951;10000;40000;42;191,64285714285717
7;[4, 0, 1, 1, 4, 1, 3, 1];2016;10000;40000;40;199,6
8;[4, 0, 1, 1, 4, 1, 3, 1];2025;10000;40000;39;204,48717948717947
9;[4, 0, 1, 1, 4, 1, 3, 0];2482;10000;40000;42;179,0
