;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[2, 0, 1, 0, 3, 1, 3, 0];10972;166450;1331600;4659;33,3715389568577
1;[2, 0, 1, 0, 3, 1, 3, 0];10972;166450;1331600;4659;33,3715389568577
2;[2, 0, 1, 0, 3, 1, 3, 0];10972;166450;1331600;4659;33,3715389568577
3;[2, 0, 1, 0, 3, 1, 3, 0];10972;166450;1331600;4659;33,3715389568577
4;[2, 0, 1, 0, 3, 1, 3, 0];10972;166450;1331600;4659;33,3715389568577
5;[2, 0, 1, 0, 3, 1, 3, 0];10972;166450;1331600;4659;33,3715389568577
6;[2, 0, 1, 0, 3, 1, 3, 0];10972;166450;1331600;4659;33,3715389568577
7;[2, 0, 1, 0, 3, 1, 3, 0];10972;166450;1331600;4659;33,3715389568577
8;[2, 0, 1, 0, 3, 1, 3, 0];10972;166450;1331600;4659;33,3715389568577
9;[2, 0, 1, 0, 3, 1, 3, 0];10972;166450;1331600;4659;33,3715389568577
