;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 0, 3, 1, 3, 0];28315;332900;1331600;1350;225,61851851851853
1;[3, 0, 1, 0, 3, 1, 3, 0];28315;332900;1331600;1350;225,61851851851853
2;[3, 0, 1, 0, 3, 1, 3, 0];28315;332900;1331600;1350;225,61851851851853
3;[3, 0, 1, 0, 3, 1, 3, 0];28315;332900;1331600;1350;225,61851851851853
4;[3, 0, 1, 0, 3, 1, 3, 0];28315;332900;1331600;1350;225,61851851851853
5;[3, 0, 1, 0, 3, 1, 3, 0];28315;332900;1331600;1350;225,61851851851853
6;[3, 0, 1, 0, 3, 1, 3, 0];28315;332900;1331600;1350;225,61851851851853
7;[3, 0, 1, 0, 3, 1, 3, 0];28315;332900;1331600;1350;225,61851851851853
8;[3, 0, 1, 0, 3, 1, 3, 0];28315;332900;1331600;1350;225,61851851851853
9;[3, 0, 1, 0, 3, 1, 3, 0];28315;332900;1331600;1350;225,61851851851853
