;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 0, 3, 1, 3, 0];1842;20806;1331600;1350;14,047407407407407
1;[3, 0, 1, 0, 3, 1, 3, 0];1842;20806;1331600;1350;14,047407407407407
2;[3, 0, 1, 0, 3, 1, 3, 0];1842;20806;1331600;1350;14,047407407407407
3;[3, 0, 1, 0, 3, 1, 3, 0];1842;20806;1331600;1350;14,047407407407407
4;[3, 0, 1, 0, 3, 1, 3, 0];1842;20806;1331600;1350;14,047407407407407
5;[3, 0, 1, 0, 3, 1, 3, 0];1842;20806;1331600;1350;14,047407407407407
6;[3, 0, 1, 0, 3, 1, 3, 0];1842;20806;1331600;1350;14,047407407407407
7;[3, 0, 1, 0, 3, 1, 3, 0];1842;20806;1331600;1350;14,047407407407407
8;[3, 0, 1, 0, 3, 1, 3, 0];1842;20806;1331600;1350;14,047407407407407
9;[3, 0, 1, 0, 3, 1, 3, 0];1842;20806;1331600;1350;14,047407407407407
