;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[2, 0, 1, 0, 3, 1, 2, 0];3356;83225;1331600;6032;13,24088196286472
1;[2, 0, 1, 0, 3, 1, 2, 0];3356;83225;1331600;6032;13,24088196286472
2;[2, 0, 1, 0, 3, 1, 2, 0];3356;83225;1331600;6032;13,24088196286472
3;[2, 0, 1, 0, 3, 1, 2, 0];3356;83225;1331600;6032;13,24088196286472
4;[2, 0, 1, 0, 3, 1, 2, 0];3356;83225;1331600;6032;13,24088196286472
5;[2, 0, 1, 0, 3, 1, 2, 0];3356;83225;1331600;6032;13,24088196286472
6;[2, 0, 1, 0, 3, 1, 2, 0];3356;83225;1331600;6032;13,24088196286472
7;[2, 0, 1, 0, 3, 1, 2, 0];3356;83225;1331600;6032;13,24088196286472
8;[2, 0, 1, 0, 3, 1, 2, 0];3356;83225;1331600;6032;13,24088196286472
9;[2, 0, 1, 0, 3, 1, 2, 0];3356;83225;1331600;6032;13,24088196286472
