;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 1, 4, 1, 3, 0];20470;166450;1331600;233;626,5236051502146
1;[3, 0, 1, 1, 4, 1, 3, 0];20607;166450;1331600;232;628,6336206896551
2;[3, 0, 1, 1, 4, 1, 3, 0];20684;166450;1331600;233;625,6051502145923
3;[3, 0, 1, 1, 4, 1, 3, 0];20546;166450;1331600;230;634,3652173913043
4;[3, 0, 1, 1, 4, 1, 3, 0];20730;166450;1331600;229;636,3318777292576
5;[3, 0, 1, 1, 4, 1, 3, 0];20484;166450;1331600;231;631,8874458874459
6;[3, 0, 1, 1, 4, 1, 3, 0];20694;166450;1331600;231;630,978354978355
7;[3, 0, 1, 1, 4, 1, 3, 0];20361;166450;1331600;233;626,9914163090128
8;[3, 0, 1, 1, 4, 1, 3, 0];20753;166450;1331600;226;644,6769911504425
9;[3, 0, 1, 1, 4, 1, 3, 0];20516;166450;1331600;232;629,0258620689655
