;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 0, 4, 1, 3, 0];96509;665800;1331600;464;1226,9202586206898
1;[3, 0, 1, 0, 4, 1, 3, 0];96469;665800;1331600;465;1224,3677419354838
2;[3, 0, 1, 0, 4, 1, 3, 0];95544;665800;1331600;472;1208,1694915254238
3;[3, 0, 1, 0, 4, 1, 3, 0];95779;665800;1331600;469;1215,396588486141
4;[3, 0, 1, 0, 4, 1, 3, 0];96053;665800;1331600;468;1217,4081196581196
5;[3, 0, 1, 0, 4, 1, 3, 0];96578;665800;1331600;464;1226,771551724138
6;[3, 0, 1, 0, 4, 1, 3, 0];97075;665800;1331600;460;1236,358695652174
7;[3, 0, 1, 0, 4, 1, 3, 0];96469;665800;1331600;466;1221,7403433476395
8;[3, 0, 1, 0, 4, 1, 3, 0];96189;665800;1331600;467;1219,7237687366166
9;[3, 0, 1, 0, 4, 1, 3, 0];97403;665800;1331600;458;1241,0414847161571
