;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[2, 0, 1, 0, 3, 1, 3, 0];854;20806;1331600;3424;5,827102803738318
1;[2, 0, 1, 0, 3, 1, 3, 0];930;20806;1331600;3442;5,774549680418361
2;[2, 0, 1, 0, 3, 1, 3, 0];855;20806;1331600;3462;5,762853841709994
3;[2, 0, 1, 0, 3, 1, 3, 0];858;20806;1331600;3422;5,829339567504383
4;[2, 0, 1, 0, 3, 1, 3, 0];848;20806;1331600;3506;5,6925270964061605
5;[2, 0, 1, 0, 3, 1, 3, 0];894;20806;1331600;3497;5,694023448670289
6;[2, 0, 1, 0, 3, 1, 3, 0];896;20806;1331600;3422;5,818234950321449
7;[2, 0, 1, 0, 3, 1, 3, 0];874;20806;1331600;3507;5,683490162532078
8;[2, 0, 1, 0, 3, 1, 3, 0];841;20806;1331600;3458;5,773568536726431
9;[2, 0, 1, 0, 3, 1, 3, 0];821;20806;1331600;3427;5,83163116428363
