;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[4, 0, 1, 1, 4, 1, 3, 0];841;5000;40000;73;56,97260273972603
1;[4, 0, 1, 1, 4, 1, 3, 0];841;5000;40000;73;56,97260273972603
2;[4, 0, 1, 1, 4, 1, 3, 0];841;5000;40000;73;56,97260273972603
3;[4, 0, 1, 1, 4, 1, 3, 0];841;5000;40000;73;56,97260273972603
4;[4, 0, 1, 1, 4, 1, 3, 0];841;5000;40000;73;56,97260273972603
5;[4, 0, 1, 1, 4, 1, 3, 0];841;5000;40000;73;56,97260273972603
6;[4, 0, 1, 1, 4, 1, 3, 0];841;5000;40000;73;56,97260273972603
7;[4, 0, 1, 1, 4, 1, 3, 0];841;5000;40000;73;56,97260273972603
8;[4, 0, 1, 1, 4, 1, 3, 0];841;5000;40000;73;56,97260273972603
9;[4, 0, 1, 1, 4, 1, 3, 0];841;5000;40000;73;56,97260273972603
