;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[4, 0, 1, 1, 4, 1, 3, 0];219;1250;40000;73;14,123287671232877
1;[4, 0, 1, 1, 4, 1, 3, 0];219;1250;40000;73;14,123287671232877
2;[4, 0, 1, 1, 4, 1, 3, 0];219;1250;40000;73;14,123287671232877
3;[4, 0, 1, 1, 4, 1, 3, 0];219;1250;40000;73;14,123287671232877
4;[4, 0, 1, 1, 4, 1, 3, 0];219;1250;40000;73;14,123287671232877
5;[4, 0, 1, 1, 4, 1, 3, 0];219;1250;40000;73;14,123287671232877
6;[4, 0, 1, 1, 4, 1, 3, 0];219;1250;40000;73;14,123287671232877
7;[4, 0, 1, 1, 4, 1, 3, 0];219;1250;40000;73;14,123287671232877
8;[4, 0, 1, 1, 4, 1, 3, 0];219;1250;40000;73;14,123287671232877
9;[4, 0, 1, 1, 4, 1, 3, 0];219;1250;40000;73;14,123287671232877
