;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 0, 3, 1, 3, 0];28588;332900;1331600;1350;225,4162962962963
1;[3, 0, 1, 0, 3, 1, 3, 0];28642;332900;1331600;1350;225,3762962962963
2;[3, 0, 1, 0, 3, 1, 3, 0];28318;332900;1331600;1350;225,6162962962963
3;[3, 0, 1, 0, 3, 1, 3, 0];28640;332900;1331600;1350;225,37777777777777
4;[3, 0, 1, 0, 3, 1, 3, 0];28440;332900;1331600;1350;225,52592592592592
5;[3, 0, 1, 0, 3, 1, 3, 0];28545;332900;1331600;1350;225,4481481481481
6;[3, 0, 1, 0, 3, 1, 3, 0];28516;332900;1331600;1350;225,4696296296296
7;[3, 0, 1, 0, 3, 1, 3, 0];28817;332900;1331600;1350;225,24666666666667
8;[3, 0, 1, 0, 3, 1, 3, 0];28363;332900;1331600;1350;225,58296296296297
9;[3, 0, 1, 0, 3, 1, 3, 0];28504;332900;1331600;1350;225,4785185185185
