;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[4, 0, 1, 2, 4, 2, 4, 1];263;2500;40000;8;279,625
1;[4, 0, 1, 2, 4, 2, 4, 1];238;2500;40000;8;282,75
2;[4, 0, 1, 2, 4, 2, 4, 1];246;2500;40000;8;281,75
3;[4, 0, 1, 2, 4, 2, 4, 1];264;2500;40000;8;279,5
4;[4, 0, 1, 2, 4, 2, 4, 1];253;2500;40000;8;280,875
5;[4, 0, 1, 2, 4, 2, 4, 1];243;2500;40000;8;282,125
6;[4, 0, 1, 2, 4, 2, 4, 1];246;2500;40000;8;281,75
7;[4, 0, 1, 2, 5, 2, 3, 1];383;2500;40000;7;302,42857142857144
8;[4, 0, 1, 2, 4, 2, 4, 1];220;2500;40000;8;285,0
9;[4, 0, 1, 2, 4, 2, 4, 1];228;2500;40000;8;284,0
