;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 0, 4, 1, 3, 0];24160;166450;1331600;465;306,0
1;[3, 0, 1, 0, 4, 1, 3, 0];23675;166450;1331600;472;302,489406779661
2;[3, 0, 1, 0, 4, 1, 3, 0];23432;166450;1331600;478;299,2008368200837
3;[3, 0, 1, 0, 4, 1, 3, 0];23947;166450;1331600;468;304,4935897435897
4;[3, 0, 1, 0, 4, 1, 3, 0];23838;166450;1331600;468;304,7264957264957
5;[3, 0, 1, 0, 4, 1, 3, 0];24148;166450;1331600;467;304,7152034261242
6;[3, 0, 1, 0, 4, 1, 3, 0];23446;166450;1331600;479;298,54697286012527
7;[3, 0, 1, 0, 4, 1, 3, 0];24023;166450;1331600;470;303,036170212766
8;[3, 0, 1, 0, 4, 1, 3, 0];23979;166450;1331600;469;303,7761194029851
9;[3, 0, 1, 0, 4, 1, 3, 0];24013;166450;1331600;467;305,00428265524624
