;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 0, 4, 1, 3, 0];126;625;40000;106;4,7075471698113205
1;[3, 0, 1, 0, 4, 1, 3, 0];126;625;40000;106;4,7075471698113205
2;[3, 0, 1, 0, 4, 1, 3, 0];126;625;40000;106;4,7075471698113205
3;[3, 0, 1, 0, 4, 1, 3, 0];126;625;40000;106;4,7075471698113205
4;[3, 0, 1, 0, 4, 1, 3, 0];126;625;40000;106;4,7075471698113205
5;[3, 0, 1, 0, 4, 1, 3, 0];126;625;40000;106;4,7075471698113205
6;[3, 0, 1, 0, 4, 1, 3, 0];126;625;40000;106;4,7075471698113205
7;[3, 0, 1, 0, 4, 1, 3, 0];126;625;40000;106;4,7075471698113205
8;[3, 0, 1, 0, 4, 1, 3, 0];126;625;40000;106;4,7075471698113205
9;[3, 0, 1, 0, 4, 1, 3, 0];126;625;40000;106;4,7075471698113205
