;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[2, 0, 1, 0, 3, 1, 3, 0];2985;41612;1331600;3533;10,93320124540051
1;[2, 0, 1, 0, 3, 1, 3, 0];2985;41612;1331600;3533;10,93320124540051
2;[2, 0, 1, 0, 3, 1, 3, 0];2985;41612;1331600;3533;10,93320124540051
3;[2, 0, 1, 0, 3, 1, 3, 0];2985;41612;1331600;3533;10,93320124540051
4;[2, 0, 1, 0, 3, 1, 3, 0];2985;41612;1331600;3533;10,93320124540051
5;[2, 0, 1, 0, 3, 1, 3, 0];2985;41612;1331600;3533;10,93320124540051
6;[2, 0, 1, 0, 3, 1, 3, 0];2985;41612;1331600;3533;10,93320124540051
7;[2, 0, 1, 0, 3, 1, 3, 0];2985;41612;1331600;3533;10,93320124540051
8;[2, 0, 1, 0, 3, 1, 3, 0];2985;41612;1331600;3533;10,93320124540051
9;[2, 0, 1, 0, 3, 1, 3, 0];2985;41612;1331600;3533;10,93320124540051
