;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[2, 0, 1, 0, 3, 1, 3, 0];45138;665800;1331600;4659;133,21785790942263
1;[2, 0, 1, 0, 3, 1, 3, 0];45138;665800;1331600;4659;133,21785790942263
2;[2, 0, 1, 0, 3, 1, 3, 0];45138;665800;1331600;4659;133,21785790942263
3;[2, 0, 1, 0, 3, 1, 3, 0];45138;665800;1331600;4659;133,21785790942263
4;[2, 0, 1, 0, 3, 1, 3, 0];45138;665800;1331600;4659;133,21785790942263
5;[2, 0, 1, 0, 3, 1, 3, 0];45138;665800;1331600;4659;133,21785790942263
6;[2, 0, 1, 0, 3, 1, 3, 0];45138;665800;1331600;4659;133,21785790942263
7;[2, 0, 1, 0, 3, 1, 3, 0];45138;665800;1331600;4659;133,21785790942263
8;[2, 0, 1, 0, 3, 1, 3, 0];45138;665800;1331600;4659;133,21785790942263
9;[2, 0, 1, 0, 3, 1, 3, 0];45138;665800;1331600;4659;133,21785790942263
