;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 0, 3, 1, 3, 0];14335;166450;1331600;1350;112,67777777777778
1;[3, 0, 1, 0, 3, 1, 3, 0];14335;166450;1331600;1350;112,67777777777778
2;[3, 0, 1, 0, 3, 1, 3, 0];14335;166450;1331600;1350;112,67777777777778
3;[3, 0, 1, 0, 3, 1, 3, 0];14335;166450;1331600;1350;112,67777777777778
4;[3, 0, 1, 0, 3, 1, 3, 0];14335;166450;1331600;1350;112,67777777777778
5;[3, 0, 1, 0, 3, 1, 3, 0];14335;166450;1331600;1350;112,67777777777778
6;[3, 0, 1, 0, 3, 1, 3, 0];14335;166450;1331600;1350;112,67777777777778
7;[3, 0, 1, 0, 3, 1, 3, 0];14335;166450;1331600;1350;112,67777777777778
8;[3, 0, 1, 0, 3, 1, 3, 0];14335;166450;1331600;1350;112,67777777777778
9;[3, 0, 1, 0, 3, 1, 3, 0];14335;166450;1331600;1350;112,67777777777778
