;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[4, 0, 1, 1, 4, 1, 3, 1];1010;5000;40000;39;102,3076923076923
1;[4, 0, 1, 1, 4, 1, 3, 1];1010;5000;40000;39;102,3076923076923
2;[4, 0, 1, 1, 4, 1, 3, 1];1010;5000;40000;39;102,3076923076923
3;[4, 0, 1, 1, 4, 1, 3, 1];1010;5000;40000;39;102,3076923076923
4;[4, 0, 1, 1, 4, 1, 3, 1];1010;5000;40000;39;102,3076923076923
5;[4, 0, 1, 1, 4, 1, 3, 1];1010;5000;40000;39;102,3076923076923
6;[4, 0, 1, 1, 4, 1, 3, 1];1010;5000;40000;39;102,3076923076923
7;[4, 0, 1, 1, 4, 1, 3, 1];1010;5000;40000;39;102,3076923076923
8;[4, 0, 1, 1, 4, 1, 3, 1];1010;5000;40000;39;102,3076923076923
9;[4, 0, 1, 1, 4, 1, 3, 1];1010;5000;40000;39;102,3076923076923
