;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 0, 3, 1, 3, 0];7155;83225;1331600;1349;56,38991845811712
1;[3, 0, 1, 0, 3, 1, 3, 0];7247;83225;1331600;1349;56,32171979243884
2;[3, 0, 1, 0, 3, 1, 3, 0];7139;83225;1331600;1349;56,40177909562639
3;[3, 0, 1, 0, 3, 1, 3, 0];7195;83225;1331600;1349;56,36026686434396
4;[3, 0, 1, 0, 3, 1, 3, 0];7152;83225;1331600;1349;56,39214232765011
5;[3, 0, 1, 0, 3, 1, 3, 0];7086;83225;1331600;1350;56,39925925925926
6;[3, 0, 1, 0, 3, 1, 3, 0];7149;83225;1331600;1349;56,394366197183096
7;[3, 0, 1, 0, 3, 1, 3, 0];7159;83225;1331600;1348;56,42878338278932
8;[3, 0, 1, 0, 3, 1, 3, 0];7100;83225;1331600;1350;56,388888888888886
9;[3, 0, 1, 0, 3, 1, 3, 0];7210;83225;1331600;1349;56,34914751667902
