;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[2, 0, 1, 0, 3, 1, 2, 0];12021;332900;1331600;14334;22,385865773684944
1;[2, 0, 1, 0, 3, 1, 2, 0];12021;332900;1331600;14334;22,385865773684944
2;[2, 0, 1, 0, 3, 1, 2, 0];12021;332900;1331600;14334;22,385865773684944
3;[2, 0, 1, 0, 3, 1, 2, 0];12021;332900;1331600;14334;22,385865773684944
4;[2, 0, 1, 0, 3, 1, 2, 0];12021;332900;1331600;14334;22,385865773684944
5;[2, 0, 1, 0, 3, 1, 2, 0];12021;332900;1331600;14334;22,385865773684944
6;[2, 0, 1, 0, 3, 1, 2, 0];12021;332900;1331600;14334;22,385865773684944
7;[2, 0, 1, 0, 3, 1, 2, 0];12021;332900;1331600;14334;22,385865773684944
8;[2, 0, 1, 0, 3, 1, 2, 0];12021;332900;1331600;14334;22,385865773684944
9;[2, 0, 1, 0, 3, 1, 2, 0];12021;332900;1331600;14334;22,385865773684944
