;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[4, 0, 1, 1, 4, 1, 3, 1];4027;20000;40000;39;409,56410256410254
1;[4, 0, 1, 1, 4, 1, 3, 1];4027;20000;40000;39;409,56410256410254
2;[4, 0, 1, 1, 4, 1, 3, 1];4027;20000;40000;39;409,56410256410254
3;[4, 0, 1, 1, 4, 1, 3, 1];4027;20000;40000;39;409,56410256410254
4;[4, 0, 1, 1, 4, 1, 3, 1];4027;20000;40000;39;409,56410256410254
5;[4, 0, 1, 1, 4, 1, 3, 1];4027;20000;40000;39;409,56410256410254
6;[4, 0, 1, 1, 4, 1, 3, 1];4027;20000;40000;39;409,56410256410254
7;[4, 0, 1, 1, 4, 1, 3, 1];4027;20000;40000;39;409,56410256410254
8;[4, 0, 1, 1, 4, 1, 3, 1];4027;20000;40000;39;409,56410256410254
9;[4, 0, 1, 1, 4, 1, 3, 1];4027;20000;40000;39;409,56410256410254
