;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[2, 0, 1, 0, 3, 1, 3, 0];44498;665800;1331600;4659;133,3552264434428
1;[2, 0, 1, 0, 3, 1, 3, 0];44498;665800;1331600;4659;133,3552264434428
2;[2, 0, 1, 0, 3, 1, 3, 0];44498;665800;1331600;4659;133,3552264434428
3;[2, 0, 1, 0, 3, 1, 3, 0];44498;665800;1331600;4659;133,3552264434428
4;[2, 0, 1, 0, 3, 1, 3, 0];44498;665800;1331600;4659;133,3552264434428
5;[2, 0, 1, 0, 3, 1, 3, 0];44498;665800;1331600;4659;133,3552264434428
6;[2, 0, 1, 0, 3, 1, 3, 0];44498;665800;1331600;4659;133,3552264434428
7;[2, 0, 1, 0, 3, 1, 3, 0];44498;665800;1331600;4659;133,3552264434428
8;[2, 0, 1, 0, 3, 1, 3, 0];44498;665800;1331600;4659;133,3552264434428
9;[2, 0, 1, 0, 3, 1, 3, 0];44498;665800;1331600;4659;133,3552264434428
