;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 1, 4, 1, 3, 0];1195;10000;40000;234;37,62820512820513
1;[3, 0, 1, 1, 4, 1, 3, 0];1175;10000;40000;234;37,71367521367522
2;[3, 0, 1, 1, 4, 1, 3, 0];1251;10000;40000;234;37,388888888888886
3;[3, 0, 1, 1, 4, 1, 3, 0];1218;10000;40000;234;37,52991452991453
4;[3, 0, 1, 1, 4, 1, 3, 0];1236;10000;40000;233;37,6137339055794
5;[3, 0, 1, 1, 4, 1, 3, 0];1238;10000;40000;234;37,44444444444444
6;[3, 0, 1, 1, 4, 1, 3, 0];1222;10000;40000;234;37,51282051282051
7;[3, 0, 1, 1, 4, 1, 3, 0];1251;10000;40000;234;37,388888888888886
8;[3, 0, 1, 1, 4, 1, 3, 0];1218;10000;40000;233;37,69098712446352
9;[3, 0, 1, 1, 4, 1, 3, 0];1240;10000;40000;234;37,43589743589744
