;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 0, 3, 1, 3, 0];7051;83225;1331600;1350;56,42518518518519
1;[3, 0, 1, 0, 3, 1, 3, 0];7051;83225;1331600;1350;56,42518518518519
2;[3, 0, 1, 0, 3, 1, 3, 0];7051;83225;1331600;1350;56,42518518518519
3;[3, 0, 1, 0, 3, 1, 3, 0];7051;83225;1331600;1350;56,42518518518519
4;[3, 0, 1, 0, 3, 1, 3, 0];7051;83225;1331600;1350;56,42518518518519
5;[3, 0, 1, 0, 3, 1, 3, 0];7051;83225;1331600;1350;56,42518518518519
6;[3, 0, 1, 0, 3, 1, 3, 0];7051;83225;1331600;1350;56,42518518518519
7;[3, 0, 1, 0, 3, 1, 3, 0];7051;83225;1331600;1350;56,42518518518519
8;[3, 0, 1, 0, 3, 1, 3, 0];7051;83225;1331600;1350;56,42518518518519
9;[3, 0, 1, 0, 3, 1, 3, 0];7051;83225;1331600;1350;56,42518518518519
