;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 0, 3, 1, 3, 0];4608;83225;1331600;2058;38,20068027210884
1;[3, 0, 1, 0, 3, 1, 3, 0];4608;83225;1331600;2058;38,20068027210884
2;[3, 0, 1, 0, 3, 1, 3, 0];4608;83225;1331600;2058;38,20068027210884
3;[3, 0, 1, 0, 3, 1, 3, 0];4608;83225;1331600;2058;38,20068027210884
4;[3, 0, 1, 0, 3, 1, 3, 0];4608;83225;1331600;2058;38,20068027210884
5;[3, 0, 1, 0, 3, 1, 3, 0];4608;83225;1331600;2058;38,20068027210884
6;[3, 0, 1, 0, 3, 1, 3, 0];4608;83225;1331600;2058;38,20068027210884
7;[3, 0, 1, 0, 3, 1, 3, 0];4608;83225;1331600;2058;38,20068027210884
8;[3, 0, 1, 0, 3, 1, 3, 0];4608;83225;1331600;2058;38,20068027210884
9;[3, 0, 1, 0, 3, 1, 3, 0];4608;83225;1331600;2058;38,20068027210884
