;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 0, 4, 1, 3, 0];5512;41612;1331600;490;73,6734693877551
1;[3, 0, 1, 0, 4, 1, 3, 0];5788;41612;1331600;476;75,26050420168067
2;[3, 0, 1, 0, 4, 1, 3, 0];5644;41612;1331600;493;72,95740365111561
3;[3, 0, 1, 0, 4, 1, 3, 0];5634;41612;1331600;481;74,79833679833679
4;[3, 0, 1, 0, 4, 1, 3, 0];5777;41612;1331600;478;74,96861924686192
5;[3, 0, 1, 0, 4, 1, 3, 0];5671;41612;1331600;489;73,49897750511248
6;[3, 0, 1, 0, 4, 1, 3, 0];5711;41612;1331600;484;74,17561983471074
7;[3, 0, 1, 0, 4, 1, 3, 0];5649;41612;1331600;485;74,15051546391753
8;[3, 0, 1, 0, 4, 1, 3, 0];5738;41612;1331600;490;73,21224489795918
9;[3, 0, 1, 0, 4, 1, 3, 0];5719;41612;1331600;483;74,31262939958592
