;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 0, 4, 1, 3, 0];2612;20806;1331600;507;35,88560157790927
1;[3, 0, 1, 0, 4, 1, 3, 0];2561;20806;1331600;527;34,62049335863377
2;[3, 0, 1, 0, 4, 1, 3, 0];2625;20806;1331600;510;35,64901960784314
3;[3, 0, 1, 0, 4, 1, 3, 0];2576;20806;1331600;515;35,398058252427184
4;[3, 0, 1, 0, 4, 1, 3, 0];2616;20806;1331600;513;35,45808966861598
5;[3, 0, 1, 0, 4, 1, 3, 0];2649;20806;1331600;508;35,74212598425197
6;[3, 0, 1, 0, 4, 1, 3, 0];2595;20806;1331600;521;34,953934740882914
7;[3, 0, 1, 0, 4, 1, 3, 0];2562;20806;1331600;516;35,35658914728682
8;[3, 0, 1, 0, 4, 1, 3, 0];2534;20806;1331600;531;34,410546139359695
9;[3, 0, 1, 0, 4, 1, 3, 0];2643;20806;1331600;510;35,61372549019608
