;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 1, 4, 1, 3, 0];155;1250;40000;187;5,855614973262032
1;[3, 0, 1, 1, 4, 1, 3, 0];154;1250;40000;185;5,924324324324324
2;[3, 0, 1, 1, 4, 1, 3, 0];173;1250;40000;172;6,261627906976744
3;[3, 0, 1, 1, 4, 1, 3, 0];184;1250;40000;182;5,857142857142857
4;[3, 0, 1, 1, 4, 1, 3, 0];145;1250;40000;186;5,940860215053763
5;[3, 0, 1, 1, 4, 1, 3, 0];155;1250;40000;170;6,441176470588236
6;[3, 0, 1, 1, 4, 1, 3, 0];172;1250;40000;181;5,955801104972376
7;[3, 0, 1, 1, 4, 1, 3, 0];157;1250;40000;182;6,0054945054945055
8;[3, 0, 1, 1, 4, 1, 3, 0];157;1250;40000;179;6,106145251396648
9;[3, 0, 1, 1, 4, 1, 3, 0];155;1250;40000;181;6,0497237569060776
