;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 0, 3, 1, 3, 0];13993;166450;1331600;1350;112,93111111111112
1;[3, 0, 1, 0, 3, 1, 3, 0];13993;166450;1331600;1350;112,93111111111112
2;[3, 0, 1, 0, 3, 1, 3, 0];13993;166450;1331600;1350;112,93111111111112
3;[3, 0, 1, 0, 3, 1, 3, 0];13993;166450;1331600;1350;112,93111111111112
4;[3, 0, 1, 0, 3, 1, 3, 0];13993;166450;1331600;1350;112,93111111111112
5;[3, 0, 1, 0, 3, 1, 3, 0];13993;166450;1331600;1350;112,93111111111112
6;[3, 0, 1, 0, 3, 1, 3, 0];13993;166450;1331600;1350;112,93111111111112
7;[3, 0, 1, 0, 3, 1, 3, 0];13993;166450;1331600;1350;112,93111111111112
8;[3, 0, 1, 0, 3, 1, 3, 0];13993;166450;1331600;1350;112,93111111111112
9;[3, 0, 1, 0, 3, 1, 3, 0];13993;166450;1331600;1350;112,93111111111112
