;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[2, 0, 1, 0, 3, 1, 3, 0];27365;665800;1331600;7251;88,04785546821128
1;[2, 0, 1, 0, 3, 1, 3, 0];27365;665800;1331600;7251;88,04785546821128
2;[2, 0, 1, 0, 3, 1, 3, 0];27365;665800;1331600;7251;88,04785546821128
3;[2, 0, 1, 0, 3, 1, 3, 0];27365;665800;1331600;7251;88,04785546821128
4;[2, 0, 1, 0, 3, 1, 3, 0];27365;665800;1331600;7251;88,04785546821128
5;[2, 0, 1, 0, 3, 1, 3, 0];27365;665800;1331600;7251;88,04785546821128
6;[2, 0, 1, 0, 3, 1, 3, 0];27365;665800;1331600;7251;88,04785546821128
7;[2, 0, 1, 0, 3, 1, 3, 0];27365;665800;1331600;7251;88,04785546821128
8;[2, 0, 1, 0, 3, 1, 3, 0];27365;665800;1331600;7251;88,04785546821128
9;[2, 0, 1, 0, 3, 1, 3, 0];27365;665800;1331600;7251;88,04785546821128
