;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 1, 4, 1, 3, 0];952;5000;40000;138;29,33333333333333
1;[3, 0, 1, 1, 4, 1, 3, 0];952;5000;40000;138;29,33333333333333
2;[3, 0, 1, 1, 4, 1, 3, 0];952;5000;40000;138;29,33333333333333
3;[3, 0, 1, 1, 4, 1, 3, 0];952;5000;40000;138;29,33333333333333
4;[3, 0, 1, 1, 4, 1, 3, 0];952;5000;40000;138;29,33333333333333
5;[3, 0, 1, 1, 4, 1, 3, 0];952;5000;40000;138;29,33333333333333
6;[3, 0, 1, 1, 4, 1, 3, 0];952;5000;40000;138;29,33333333333333
7;[3, 0, 1, 1, 4, 1, 3, 0];952;5000;40000;138;29,33333333333333
8;[3, 0, 1, 1, 4, 1, 3, 0];952;5000;40000;138;29,33333333333333
9;[3, 0, 1, 1, 4, 1, 3, 0];952;5000;40000;138;29,33333333333333
