;β1.0;β0.5;β0.25;β0.125;β0.0625;β0.03125;β0.015625
k5;[0.4321214910262311, 0.4321214910262311, 0.4321214910262311, 0.4321214910262311, 0.4321214910262311, 0.4321214910262311];[0.42790697674418604, 0.42811501597444096, 0.4296569191802901, 0.43042998897464163, 0.4273660205245154, 0.4327673244607618, 0.42696122633002703, 0.42422846614463383, 0.4271323035594358, 0.42797975149562817];[0.4221194095615774, 0.42697719553614744, 0.417596848325673, 0.42180518319928506, 0.42828100293652593, 0.4149377593360996, 0.4277751973989782, 0.43077642656688486, 0.4229055258467023, 0.4206084832333999];[0.4127786715697541, 0.42305904230590424, 0.41368153455049694, 0.4171389707549309, 0.41677882458501575, 0.4100456621004567, 0.4202189610994643, 0.4135472370766489, 0.4197761194029851, 0.41054529067147366];[0.4065620542082739, 0.4071720381298229, 0.40103492884864167, 0.4011077775213478, 0.39708802117802783, 0.40839870789109367, 0.3905943827563684, 0.41865972057778833, 0.40523165595211713, 0.4089559058716015];[0.3951515151515152, 0.3675610248133952, 0.39205233826023744, 0.36726128016789084, 0.3664383561643836, 0.37675260063319765, 0.3865979381443299, 0.38401727861771057, 0.35271831786323166, 0.3909410729991204];[0.37362637362637363, 0.36513837257331677, 0.38276896699528506, 0.35946775844421697, 0.37539365945832454, 0.36788874841972186, 0.3579887400504756, 0.3557772236076475, 0.3782409761057448, 0.34001706484641636]
k10;[0.4330137947159224, 0.4330137947159224, 0.4330137947159224, 0.4330137947159224, 0.4330137947159224, 0.4330137947159224];[0.4211920529801324, 0.42661886623347517, 0.4256741698239358, 0.4224215246636771, 0.41952741863575566, 0.43200762086211003, 0.41599281221922724, 0.42295667708798573, 0.4209603157202368, 0.43298019345923533];[0.4267605633802817, 0.4170865279299014, 0.42358381502890174, 0.4227418615314076, 0.4343458502750539, 0.41297297297297303, 0.42371323529411764, 0.41727546196819937, 0.4204923486360612, 0.42076871207012806];[0.41387024608501116, 0.41220678660897286, 0.4191725073479539, 0.4263005780346821, 0.4088078291814946, 0.4074717636837533, 0.4077877620881472, 0.42806183115338886, 0.4201142857142857, 0.4048582995951417];[0.40194131921464815, 0.40684660961158653, 0.39568345323741005, 0.4059298016132549, 0.40945649524738, 0.4107981220657277, 0.38443035206647713, 0.40283444277431824, 0.3832882976512159, 0.3995744680851065];[0.3638588619212727, 0.3777310924369748, 0.38622552329507087, 0.37892561983471074, 0.377711612079966, 0.3857824013870828, 0.3713273598666389, 0.3913911692922121, 0.3887945670628184, 0.3792478477571364];[0.34199669966996693, 0.3439891940567312, 0.3657777777777778, 0.3434381472415741, 0.3603485838779956, 0.3475283543762037, 0.3322818086225026, 0.3666590753814621, 0.34135579622944245, 0.3972007722007722]
k20;[0.4343074364457115, 0.4343074364457115, 0.4343074364457115, 0.4343074364457115, 0.4343074364457115, 0.4343074364457115];[0.42756016989145823, 0.42893459671828055, 0.41808415398388543, 0.4189249222567748, 0.41958670260557046, 0.41989436619718307, 0.4248111696040284, 0.4226296958855098, 0.4267955801104973, 0.4262667575551012];[0.42394893242350873, 0.41917873249465937, 0.42742695570216777, 0.42013129102844643, 0.4278857142857143, 0.4188015148139897, 0.4237366713027353, 0.41528089887640446, 0.41766704416761036, 0.420647498302015];[0.4113349568297542, 0.40839527765631833, 0.41795104261106075, 0.40615384615384614, 0.40348136576656995, 0.4237848041529023, 0.41784495368113117, 0.4187811240218165, 0.41184636742248953, 0.41572525982828734];[0.39085239085239093, 0.4177368548582506, 0.3928022822032038, 0.4003619090703461, 0.39947780678851175, 0.414021790620559, 0.3989466754443713, 0.3989105384454222, 0.399911426040744, 0.4100475220638153];[0.36225205369665403, 0.39365631110145555, 0.3917154434939216, 0.38179894179894186, 0.37505062778452813, 0.3892463235294118, 0.39289831680885406, 0.36668688093794216, 0.3598915989159891, 0.3887093298858004];[0.3463832960477256, 0.3433793505735952, 0.3675819309123118, 0.3516998827667057, 0.3871116225546605, 0.3642410015649452, 0.3592290880190741, 0.3385292499541537, 0.3638017280582083, 0.3759681808666527]
k40;[0.4209821428571428, 0.4209821428571428, 0.4209821428571428, 0.4209821428571428, 0.4209821428571428, 0.4209821428571428];[0.4200542005420055, 0.4269819193324061, 0.42794558450541853, 0.4215404987861399, 0.4245758826226501, 0.42622950819672134, 0.4200954762446011, 0.4213636363636364, 0.42678613534543736, 0.4252660805182786];[0.42098061573546175, 0.4155550531313588, 0.4135116753570619, 0.4194229415904293, 0.42198830409356725, 0.4259388850011664, 0.4132193205454125, 0.42186088527551935, 0.421636615811373, 0.420319172847831];[0.39433643279797126, 0.40997106610282663, 0.40234884732492393, 0.4131326949384405, 0.420106064099608, 0.40829202343397925, 0.41003616636528034, 0.4055568003585033, 0.4202232435981615, 0.40509725016767273];[0.39664930948607646, 0.411353908537959, 0.40291583830351224, 0.38994535519125684, 0.3984552476147206, 0.4113984674329502, 0.3895718524798643, 0.3993821712268314, 0.3934782608695652, 0.3961647417738069];[0.41773399014778323, 0.40350069092584057, 0.3993610223642172, 0.37375178316690444, 0.38586222422332284, 0.3720092616413687, 0.375735443294786, 0.3599458728010826, 0.37688658904700295, 0.35547355473554737];[0.3581582855930405, 0.36588486140724946, 0.3499587798845837, 0.37781785392245265, 0.3629615159210784, 0.3757356269805342, 0.35556588426679064, 0.36126864104179796, 0.37166732988460005, 0.35161744022503516]
k80;[0.4214046822742475, 0.4214046822742475, 0.4214046822742475, 0.4214046822742475, 0.4214046822742475, 0.4214046822742475];[0.4216677905147225, 0.4207920792079208, 0.4196547144754317, 0.41666666666666674, 0.4215663490587962, 0.4201644309822588, 0.41861520998864926, 0.4200726612170754, 0.4189219922674551, 0.4219890510948905];[0.41079460269865076, 0.4110619469026549, 0.4003436426116838, 0.40996749729144094, 0.4075275794938352, 0.42187499999999994, 0.4140572200946159, 0.413762486126526, 0.4084184205042717, 0.41458649880616455];[0.3938053097345133, 0.4028268551236749, 0.4131789848619769, 0.4058291013468757, 0.400946440094644, 0.4130678004027746, 0.3871371893923575, 0.41601143674052893, 0.4108034498411257, 0.3945089757127772];[0.4044152184124002, 0.3956492182188987, 0.3891981034838177, 0.40801289431268706, 0.40082266910420467, 0.3988452143015767, 0.39789658194566174, 0.3950563746747615, 0.3790186125211506, 0.3816167418957735];[0.40105078809106826, 0.39204188481675395, 0.3420840064620356, 0.39417347163981464, 0.3828828828828829, 0.3811805706817687, 0.36184080584633616, 0.36200716845878134, 0.36857333630091255, 0.38486978090119883];[0.37545126353790614, 0.35240963855421686, 0.3103937566512948, 0.346741612506587, 0.3689883913764511, 0.371745528639348, 0.3828040613523439, 0.3596665343390234, 0.3706109194235844, 0.36176727909011375]
k160;[0.41132897603485835, 0.41132897603485835, 0.41132897603485835, 0.41132897603485835, 0.41132897603485835, 0.41132897603485835];[0.4004171011470281, 0.41543438077634015, 0.41490570324926146, 0.40938441670253983, 0.4114917127071823, 0.4049857861360157, 0.410982784920462, 0.4052060737527115, 0.40291158210233347, 0.4127055643162874];[0.40734787600459255, 0.4149895905621096, 0.39928857269897733, 0.40042643923240934, 0.40905057675244005, 0.4101870633310795, 0.40602798708288484, 0.4082788671023964, 0.40751944684528957, 0.40787269681742044];[0.40727272727272734, 0.39955604883462825, 0.39429928741092635, 0.4006908462867012, 0.4011746103456066, 0.40492794049279407, 0.41228893058161353, 0.3994051412789463, 0.4009812667261374, 0.40808650681711334];[0.4026845637583893, 0.38468049090139655, 0.3757922715191167, 0.35667107001321, 0.3886714252820631, 0.39091100357668845, 0.39402591697781686, 0.4088478366553233, 0.4004385964912281, 0.38150059547439463];[0.4042196116039319, 0.36271252687121364, 0.3534214618973561, 0.39011257953989226, 0.3748712667353244, 0.36543797066983746, 0.38136890443909904, 0.37768595041322317, 0.3667534722222222, 0.3783343514559153];[0.31873479318734793, 0.3622359154929578, 0.3134223471539002, 0.3952473326867119, 0.35834609494640124, 0.3644406993890878, 0.3570815450643777, 0.3614408514121981, 0.3768943553700857, 0.3581622678396872]
