;β1.0;β0.5;β0.25;β0.125;β0.0625;β0.03125;β0.015625
k5;[0.6977584960231381, 0.6977584960231381, 0.6977584960231381, 0.6977584960231381, 0.6977584960231381, 0.6977584960231381];[0.6961566352429297, 0.6994205697730566, 0.695274831243973, 0.6979768786127167, 0.6987016138818105, 0.6973967040840697, 0.6980515551252573, 0.6966836117162915, 0.696731090431878, 0.6994955560893586];[0.6963543522147014, 0.6970691961571204, 0.6940378436272759, 0.6880000000000001, 0.6965008331349678, 0.6913907284768211, 0.6941852117731514, 0.6933107944940836, 0.6955460646735814, 0.6922530206112295];[0.6844272220876726, 0.6871782593080329, 0.6920272241127856, 0.690349175557711, 0.6873508353221958, 0.6888275531021242, 0.6929772266603076, 0.6852415135661273, 0.6880438669686494, 0.68994140625];[0.6789748572816714, 0.6865463016889924, 0.6843657817109144, 0.6770820814805912, 0.6792585640544345, 0.679263565891473, 0.6774668630338734, 0.6807042588627172, 0.6832834032354703, 0.6779537149817295];[0.6628997355133446, 0.6659256514758553, 0.6746041487664172, 0.6665080309339678, 0.6698729806387964, 0.6609216935181716, 0.6758893280632412, 0.6721173500060118, 0.6725047984644914, 0.6724808485562758];[0.6414154652686762, 0.6634262003556609, 0.6565426474310302, 0.6527054835976274, 0.6638616175783075, 0.621972534332085, 0.6446300162375318, 0.6507826887661142, 0.6583363959328679, 0.6258555133079847]
k10;[0.6977188582348023, 0.6977188582348023, 0.6977188582348023, 0.6977188582348023, 0.6977188582348023, 0.6977188582348023];[0.6935953420669577, 0.69463249516441, 0.6963350785340314, 0.6974049487024744, 0.6959113124329479, 0.6924381968007755, 0.6964415395787945, 0.6949685534591196, 0.6949742113470073, 0.6976351351351351];[0.6934289127837515, 0.6923821039903265, 0.693110140708394, 0.694167167769092, 0.6872661436330717, 0.6948345631992383, 0.6971073392302176, 0.6928588488177694, 0.6946236559139785, 0.6923169993950394];[0.6862864818659177, 0.6932270916334662, 0.6868958766670745, 0.6838786436644855, 0.6885889570552148, 0.6853759621077561, 0.6883194995789728, 0.6878920582317435, 0.6896052155016299, 0.6846107423053711];[0.6757392057404429, 0.6792225039236992, 0.6845325501713168, 0.6823168573787897, 0.6884356949192504, 0.6864035087719298, 0.6888077858880779, 0.6789650215620507, 0.6870174605059983, 0.6758555133079848];[0.6645993549987596, 0.6636172580046977, 0.6549417884567749, 0.6713253012048193, 0.6667471916898176, 0.6752880319774277, 0.6630076838638858, 0.6719906048150324, 0.6756561521791477, 0.6738479952124476];[0.650848261952782, 0.6482145063635241, 0.6523373267559314, 0.6404384896467723, 0.6499524714828898, 0.6537495514890563, 0.6561358010137923, 0.6650355353605966, 0.6634950104432583, 0.6427951926650973]
k20;[0.6945321992709599, 0.6945321992709599, 0.6945321992709599, 0.6945321992709599, 0.6945321992709599, 0.6945321992709599];[0.6953440058658193, 0.6923263132413459, 0.6956102267245537, 0.6974689589302769, 0.6968499221463649, 0.6958891126643763, 0.6967370441458733, 0.6966210488070729, 0.6905132192846034, 0.696549270722163];[0.6942980354575946, 0.6918777500297301, 0.6941870261162595, 0.6955896452540747, 0.6906011450381679, 0.6904646660212972, 0.6929115128449096, 0.6953049370764761, 0.6918682387261456, 0.6970202622169248];[0.6922169811320755, 0.6840531164014834, 0.6940948693126816, 0.6913346731292115, 0.686654478976234, 0.6861772886685209, 0.689276331502269, 0.6843678985767254, 0.6913017396520695, 0.6914334596113895];[0.6810540121616788, 0.6807673389080175, 0.6773881499395404, 0.681408276714021, 0.679180044455421, 0.6864220395879154, 0.6814301620685389, 0.6785589366911509, 0.6805572380375531, 0.6845813925713602];[0.662600634301049, 0.6655593783366947, 0.663569006655783, 0.6698699167936247, 0.6730196545562834, 0.6639616377720399, 0.6705258080077183, 0.6744017403915882, 0.6751250457484446, 0.6682225770789829];[0.6543572856638833, 0.6442465432388095, 0.656865127582017, 0.6572327044025157, 0.6475110270951481, 0.6600819079739821, 0.6493476768139161, 0.6659272951324707, 0.652816815348894, 0.6537861514460578]
k40;[0.6961510877360746, 0.6961510877360746, 0.6961510877360746, 0.6961510877360746, 0.6961510877360746, 0.6961510877360746];[0.6929678188319429, 0.6968206358728254, 0.6996986136226643, 0.6927918299489373, 0.6915774099318402, 0.6995333253559889, 0.6954869358669834, 0.6954633204633205, 0.6971620165249671, 0.6962712682514782];[0.6946398253698762, 0.6969142578363215, 0.6941077643105724, 0.6936108422071636, 0.691825387436413, 0.6911676105554887, 0.697847781652038, 0.6943972835314093, 0.6899520354199975, 0.6908959188601786];[0.681305777360263, 0.6853509185115403, 0.6928167488870172, 0.6960227272727273, 0.6857142857142857, 0.688261081344374, 0.6821574765229954, 0.6857616285950999, 0.6862511893434824, 0.6854041013268999];[0.6820287734698854, 0.6850487283099597, 0.6840406455469218, 0.6773764947457424, 0.6791338582677166, 0.6724763979665941, 0.6712122963134173, 0.6747676912080056, 0.6787546224501969, 0.6817535545023697];[0.6639074863055386, 0.6537969531340854, 0.6711753731343284, 0.6712344949793265, 0.6706963249516441, 0.6645238095238096, 0.6648193049301466, 0.6764314247669774, 0.6756756756756758, 0.6642616642616643];[0.6613980409617098, 0.673079264580543, 0.6519041245893662, 0.6325545962417471, 0.6499638641291255, 0.6374205921131487, 0.6271991781173751, 0.6572173715840798, 0.6451294697903823, 0.6476714952711601]
k80;[0.6927268419805734, 0.6927268419805734, 0.6927268419805734, 0.6927268419805734, 0.6927268419805734, 0.6927268419805734];[0.6891449363250454, 0.6874701099952176, 0.6899635251206024, 0.6889918061987889, 0.691044239299844, 0.6896386120782807, 0.6918549905838042, 0.689021479713604, 0.6939981096408319, 0.6915501519756839];[0.6830652790917693, 0.6835129443825095, 0.6891260040762498, 0.6841216216216217, 0.687720952156493, 0.6906457453228726, 0.6880766926303175, 0.686885638935507, 0.684829572731637, 0.6913316731886636];[0.6794552989934872, 0.6806133365030311, 0.6760854583046175, 0.6804466619149441, 0.6857343804946665, 0.6792407783215948, 0.6857342169515173, 0.6813032815602009, 0.673444976076555, 0.6832445233866192];[0.6696395392047566, 0.6738333740532616, 0.6764363805536171, 0.6750975062049405, 0.6797726196115585, 0.6729973216459704, 0.6786632390745502, 0.6783242258652095, 0.6776878349105006, 0.6733269138180068];[0.6659564393939392, 0.6674076818574781, 0.6591115140525838, 0.6630562750176595, 0.6669855315078321, 0.6734352603917821, 0.6738217452169856, 0.6690682036503361, 0.6560075241006348, 0.6704340507394493];[0.6465435606060606, 0.6619617224880383, 0.6327149266399903, 0.6490408263649778, 0.6351418616226978, 0.6514169525988054, 0.6428305400372439, 0.6413004214328718, 0.6615739056626653, 0.6383475318006769]
k160;[0.6832269297736505, 0.6832269297736505, 0.6832269297736505, 0.6832269297736505, 0.6832269297736505, 0.6832269297736505];[0.6850290870236256, 0.6825034262220192, 0.6844186046511627, 0.680866169684061, 0.6820397004635682, 0.6855034021450812, 0.6850449597728349, 0.6817861339600471, 0.6834714548802947, 0.6846335697399527];[0.6840943418148019, 0.6809156739079655, 0.6803142109021661, 0.6835561810931269, 0.6837744533947065, 0.6824396623469267, 0.6812882373311786, 0.6808560402292129, 0.6810212966231322, 0.6798794622160408];[0.6789385608415013, 0.6741225461035099, 0.6813939751919669, 0.6777606085819565, 0.67680881648299, 0.6776323688317926, 0.6800231615518241, 0.6825111031088704, 0.6788138620936048, 0.6723292259839694];[0.6729945595555041, 0.6748525340074636, 0.6782913984786424, 0.6675659104843654, 0.6660986001217285, 0.6729778310365488, 0.6600536818765318, 0.6722299490032453, 0.6783786887128259, 0.671074777590767];[0.6703061951103726, 0.6718451242829829, 0.6702715693342947, 0.6649553844273316, 0.6538229981938591, 0.661643513068048, 0.6482183472327521, 0.6528523280489327, 0.6646756659897264, 0.6660781284484661];[0.6265365606387023, 0.6501496110113705, 0.6516800757217226, 0.661926452616376, 0.6454882571075402, 0.6460089241447694, 0.6557300210921023, 0.643395985168137, 0.6606102958304216, 0.6505612493899464]
