;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[4, 0, 1, 1, 4, 1, 3, 0];3422;20000;40000;73;227,0958904109589
1;[4, 0, 1, 1, 4, 1, 3, 0];3422;20000;40000;73;227,0958904109589
2;[4, 0, 1, 1, 4, 1, 3, 0];3422;20000;40000;73;227,0958904109589
3;[4, 0, 1, 1, 4, 1, 3, 0];3422;20000;40000;73;227,0958904109589
4;[4, 0, 1, 1, 4, 1, 3, 0];3422;20000;40000;73;227,0958904109589
5;[4, 0, 1, 1, 4, 1, 3, 0];3422;20000;40000;73;227,0958904109589
6;[4, 0, 1, 1, 4, 1, 3, 0];3422;20000;40000;73;227,0958904109589
7;[4, 0, 1, 1, 4, 1, 3, 0];3422;20000;40000;73;227,0958904109589
8;[4, 0, 1, 1, 4, 1, 3, 0];3422;20000;40000;73;227,0958904109589
9;[4, 0, 1, 1, 4, 1, 3, 0];3422;20000;40000;73;227,0958904109589
