;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 1, 4, 1, 3, 0];625;5000;40000;234;18,6965811965812
1;[3, 0, 1, 1, 4, 1, 3, 0];625;5000;40000;234;18,6965811965812
2;[3, 0, 1, 1, 4, 1, 3, 0];625;5000;40000;234;18,6965811965812
3;[3, 0, 1, 1, 4, 1, 3, 0];625;5000;40000;234;18,6965811965812
4;[3, 0, 1, 1, 4, 1, 3, 0];625;5000;40000;234;18,6965811965812
5;[3, 0, 1, 1, 4, 1, 3, 0];625;5000;40000;234;18,6965811965812
6;[3, 0, 1, 1, 4, 1, 3, 0];625;5000;40000;234;18,6965811965812
7;[3, 0, 1, 1, 4, 1, 3, 0];625;5000;40000;234;18,6965811965812
8;[3, 0, 1, 1, 4, 1, 3, 0];625;5000;40000;234;18,6965811965812
9;[3, 0, 1, 1, 4, 1, 3, 0];625;5000;40000;234;18,6965811965812
