;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 0, 4, 1, 3, 0];67002;665800;1331600;721;830,5104022191401
1;[3, 0, 1, 0, 4, 1, 3, 0];67002;665800;1331600;721;830,5104022191401
2;[3, 0, 1, 0, 4, 1, 3, 0];67002;665800;1331600;721;830,5104022191401
3;[3, 0, 1, 0, 4, 1, 3, 0];67002;665800;1331600;721;830,5104022191401
4;[3, 0, 1, 0, 4, 1, 3, 0];67002;665800;1331600;721;830,5104022191401
5;[3, 0, 1, 0, 4, 1, 3, 0];67002;665800;1331600;721;830,5104022191401
6;[3, 0, 1, 0, 4, 1, 3, 0];67002;665800;1331600;721;830,5104022191401
7;[3, 0, 1, 0, 4, 1, 3, 0];67002;665800;1331600;721;830,5104022191401
8;[3, 0, 1, 0, 4, 1, 3, 0];67002;665800;1331600;721;830,5104022191401
9;[3, 0, 1, 0, 4, 1, 3, 0];67002;665800;1331600;721;830,5104022191401
