;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 0, 3, 1, 3, 0];37162;665800;1331600;2058;305,4606413994169
1;[3, 0, 1, 0, 3, 1, 3, 0];37472;665800;1331600;2058;305,310009718173
2;[3, 0, 1, 0, 3, 1, 3, 0];37518;665800;1331600;2058;305,287657920311
3;[3, 0, 1, 0, 3, 1, 3, 0];37122;665800;1331600;2058;305,4800777453839
4;[3, 0, 1, 0, 3, 1, 3, 0];37132;665800;1331600;2058;305,4752186588921
5;[3, 0, 1, 0, 3, 1, 3, 0];37311;665800;1331600;2058;305,38824101069
6;[3, 0, 1, 0, 3, 1, 3, 0];37377;665800;1331600;2058;305,3561710398445
7;[3, 0, 1, 0, 3, 1, 3, 0];37121;665800;1331600;2058;305,48056365403306
8;[3, 0, 1, 0, 3, 1, 3, 0];37291;665800;1331600;2058;305,3979591836735
9;[3, 0, 1, 0, 3, 1, 3, 0];37345;665800;1331600;2058;305,37172011661806
