;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[4, 0, 1, 1, 4, 1, 3, 0];5387;20806;1331600;41;376,0731707317073
1;[4, 0, 1, 1, 4, 1, 3, 1];4263;20806;1331600;39;424,1794871794872
2;[4, 0, 1, 1, 4, 1, 3, 1];4277;20806;1331600;39;423,8205128205128
3;[4, 0, 1, 1, 4, 1, 3, 0];5018;20806;1331600;45;350,84444444444443
4;[4, 0, 1, 1, 4, 1, 3, 1];4014;20806;1331600;42;399,8095238095238
5;[4, 0, 1, 1, 4, 1, 3, 1];4282;20806;1331600;39;423,6923076923077
6;[4, 0, 1, 1, 4, 1, 3, 0];5368;20806;1331600;41;376,5365853658537
7;[4, 0, 1, 1, 4, 1, 3, 0];5265;20806;1331600;41;379,0487804878049
8;[4, 0, 1, 1, 4, 1, 3, 0];5290;20806;1331600;42;369,4285714285714
9;[4, 0, 1, 1, 4, 1, 3, 1];4045;20806;1331600;41;408,8048780487805
