;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 1, 4, 1, 3, 0];1894;10000;40000;138;58,73913043478261
1;[3, 0, 1, 1, 4, 1, 3, 0];1894;10000;40000;138;58,73913043478261
2;[3, 0, 1, 1, 4, 1, 3, 0];1894;10000;40000;138;58,73913043478261
3;[3, 0, 1, 1, 4, 1, 3, 0];1894;10000;40000;138;58,73913043478261
4;[3, 0, 1, 1, 4, 1, 3, 0];1894;10000;40000;138;58,73913043478261
5;[3, 0, 1, 1, 4, 1, 3, 0];1894;10000;40000;138;58,73913043478261
6;[3, 0, 1, 1, 4, 1, 3, 0];1894;10000;40000;138;58,73913043478261
7;[3, 0, 1, 1, 4, 1, 3, 0];1894;10000;40000;138;58,73913043478261
8;[3, 0, 1, 1, 4, 1, 3, 0];1894;10000;40000;138;58,73913043478261
9;[3, 0, 1, 1, 4, 1, 3, 0];1894;10000;40000;138;58,73913043478261
