;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 1, 5, 0, 3, 1];215;625;40000;18;22,77777777777778
1;[4, 0, 1, 2, 4, 0, 3, 1];166;625;40000;15;30,6
2;[4, 0, 1, 2, 4, 0, 3, 1];147;625;40000;17;28,11764705882353
3;[4, 0, 1, 2, 4, 1, 3, 1];167;625;40000;16;28,625
4;[4, 0, 1, 2, 4, 0, 3, 1];168;625;40000;16;28,5625
5;[4, 0, 1, 2, 4, 0, 3, 1];161;625;40000;15;30,933333333333334
6;[4, 0, 1, 2, 4, 2, 3, 0];114;625;40000;15;34,06666666666667
7;[4, 0, 1, 1, 5, 0, 3, 1];159;625;40000;14;33,285714285714285
8;[4, 0, 1, 1, 4, 0, 3, 1];205;625;40000;17;24,705882352941178
9;[3, 0, 1, 2, 5, 1, 3, 1];159;625;40000;18;25,88888888888889
