;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 1, 4, 1, 3, 0];326;2500;40000;207;10,5024154589372
1;[3, 0, 1, 1, 4, 1, 3, 0];326;2500;40000;207;10,5024154589372
2;[3, 0, 1, 1, 4, 1, 3, 0];326;2500;40000;207;10,5024154589372
3;[3, 0, 1, 1, 4, 1, 3, 0];326;2500;40000;207;10,5024154589372
4;[3, 0, 1, 1, 4, 1, 3, 0];326;2500;40000;207;10,5024154589372
5;[3, 0, 1, 1, 4, 1, 3, 0];326;2500;40000;207;10,5024154589372
6;[3, 0, 1, 1, 4, 1, 3, 0];326;2500;40000;207;10,5024154589372
7;[3, 0, 1, 1, 4, 1, 3, 0];326;2500;40000;207;10,5024154589372
8;[3, 0, 1, 1, 4, 1, 3, 0];326;2500;40000;207;10,5024154589372
9;[3, 0, 1, 1, 4, 1, 3, 0];326;2500;40000;207;10,5024154589372
