;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 0, 3, 1, 3, 0];1225;20806;1331600;1259;15,552819698173153
1;[3, 0, 1, 0, 3, 1, 3, 0];1225;20806;1331600;1259;15,552819698173153
2;[3, 0, 1, 0, 3, 1, 3, 0];1225;20806;1331600;1259;15,552819698173153
3;[3, 0, 1, 0, 3, 1, 3, 0];1225;20806;1331600;1259;15,552819698173153
4;[3, 0, 1, 0, 3, 1, 3, 0];1225;20806;1331600;1259;15,552819698173153
5;[3, 0, 1, 0, 3, 1, 3, 0];1225;20806;1331600;1259;15,552819698173153
6;[3, 0, 1, 0, 3, 1, 3, 0];1225;20806;1331600;1259;15,552819698173153
7;[3, 0, 1, 0, 3, 1, 3, 0];1225;20806;1331600;1259;15,552819698173153
8;[3, 0, 1, 0, 3, 1, 3, 0];1225;20806;1331600;1259;15,552819698173153
9;[3, 0, 1, 0, 3, 1, 3, 0];1225;20806;1331600;1259;15,552819698173153
