;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 1, 4, 1, 3, 0];319;2500;40000;234;9,32051282051282
1;[3, 0, 1, 1, 4, 1, 3, 0];319;2500;40000;234;9,32051282051282
2;[3, 0, 1, 1, 4, 1, 3, 0];319;2500;40000;234;9,32051282051282
3;[3, 0, 1, 1, 4, 1, 3, 0];319;2500;40000;234;9,32051282051282
4;[3, 0, 1, 1, 4, 1, 3, 0];319;2500;40000;234;9,32051282051282
5;[3, 0, 1, 1, 4, 1, 3, 0];319;2500;40000;234;9,32051282051282
6;[3, 0, 1, 1, 4, 1, 3, 0];319;2500;40000;234;9,32051282051282
7;[3, 0, 1, 1, 4, 1, 3, 0];319;2500;40000;234;9,32051282051282
8;[3, 0, 1, 1, 4, 1, 3, 0];319;2500;40000;234;9,32051282051282
9;[3, 0, 1, 1, 4, 1, 3, 0];319;2500;40000;234;9,32051282051282
