;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 0, 4, 1, 3, 0];164;1250;40000;275;3,949090909090909
1;[3, 0, 1, 0, 4, 1, 3, 0];186;1250;40000;277;3,84115523465704
2;[3, 0, 1, 0, 4, 1, 3, 0];179;1250;40000;268;3,996268656716418
3;[3, 0, 1, 0, 4, 1, 3, 0];182;1250;40000;271;3,940959409594096
4;[3, 0, 1, 0, 4, 1, 3, 0];181;1250;40000;286;3,737762237762238
5;[3, 0, 1, 0, 4, 1, 3, 0];155;1250;40000;270;4,055555555555555
6;[3, 0, 1, 0, 4, 1, 3, 0];180;1250;40000;277;3,862815884476534
7;[3, 0, 1, 0, 4, 1, 3, 0];186;1250;40000;282;3,773049645390071
8;[3, 0, 1, 0, 4, 1, 3, 0];181;1250;40000;290;3,686206896551724
9;[3, 0, 1, 0, 4, 1, 3, 0];176;1250;40000;276;3,891304347826087
