;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[2, 0, 1, 0, 3, 1, 3, 0];1549;20806;1331600;1916;10,05062630480167
1;[2, 0, 1, 0, 3, 1, 3, 0];1549;20806;1331600;1916;10,05062630480167
2;[2, 0, 1, 0, 3, 1, 3, 0];1549;20806;1331600;1916;10,05062630480167
3;[2, 0, 1, 0, 3, 1, 3, 0];1549;20806;1331600;1916;10,05062630480167
4;[2, 0, 1, 0, 3, 1, 3, 0];1549;20806;1331600;1916;10,05062630480167
5;[2, 0, 1, 0, 3, 1, 3, 0];1549;20806;1331600;1916;10,05062630480167
6;[2, 0, 1, 0, 3, 1, 3, 0];1549;20806;1331600;1916;10,05062630480167
7;[2, 0, 1, 0, 3, 1, 3, 0];1549;20806;1331600;1916;10,05062630480167
8;[2, 0, 1, 0, 3, 1, 3, 0];1549;20806;1331600;1916;10,05062630480167
9;[2, 0, 1, 0, 3, 1, 3, 0];1549;20806;1331600;1916;10,05062630480167
