;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[2, 0, 1, 0, 3, 1, 3, 0];19325;332900;1331600;5051;62,08176598693328
1;[2, 0, 1, 0, 3, 1, 3, 0];19497;332900;1331600;5037;62,220170736549534
2;[2, 0, 1, 0, 3, 1, 3, 0];19326;332900;1331600;5082;61,70287288469107
3;[2, 0, 1, 0, 3, 1, 3, 0];19348;332900;1331600;5072;61,82018927444795
4;[2, 0, 1, 0, 3, 1, 3, 0];19508;332900;1331600;5026;62,3541583764425
5;[2, 0, 1, 0, 3, 1, 3, 0];19556;332900;1331600;5061;61,91345583876704
6;[2, 0, 1, 0, 3, 1, 3, 0];19604;332900;1331600;5002;62,63414634146341
7;[2, 0, 1, 0, 3, 1, 3, 0];19786;332900;1331600;4997;62,660396237742646
8;[2, 0, 1, 0, 3, 1, 3, 0];19326;332900;1331600;5092;61,581696779261584
9;[2, 0, 1, 0, 3, 1, 3, 0];19568;332900;1331600;5042;62,14438714795716
