;β1.0;β0.5;β0.25;β0.125;β0.0625;β0.03125;β0.015625
k5;[0.7011673412608627, 0.7011673412608627, 0.7011673412608627, 0.7011673412608627, 0.7011673412608627, 0.7011673412608627];[0.7237049411644288, 0.7231247511297341, 0.7237171877061074, 0.7241516412727478, 0.7239750682923093, 0.7237217259076221, 0.723442540211977, 0.7237862693637646, 0.7238363913423205, 0.7234213593793963];[0.7237237896585794, 0.723054275942377, 0.7232232579724548, 0.7236176496388783, 0.7235523771299305, 0.7232264902598589, 0.7239498269959407, 0.7238404279810129, 0.723661466384543, 0.7233917978856154];[0.7224261666170586, 0.7234056575449798, 0.72315336640992, 0.722960221473208, 0.7236144003231078, 0.7236110499831285, 0.7233666711866394, 0.7225262139409422, 0.7231055617278954, 0.7225032115984585];[0.7232440398722737, 0.7230243523278067, 0.7224106319421225, 0.7233432467107561, 0.7231431947104623, 0.7229494292291933, 0.7227134740200079, 0.7228059638084284, 0.7226928973292549, 0.7232036912542109];[0.7212201386253174, 0.7223173547510412, 0.722064781038623, 0.7226284345353136, 0.7223560420251126, 0.7225681319771223, 0.7224628074826926, 0.7216528925619835, 0.721615086685236, 0.7218911475313646];[0.7208647997414124, 0.7206947202149411, 0.7206465487032508, 0.7210986175115207, 0.7202535484204998, 0.7219075830690241, 0.7215176351413574, 0.7210119465917076, 0.7211196512561662, 0.7213951383789157]
k10;[0.6993875714741822, 0.6993875714741822, 0.6993875714741822, 0.6993875714741822, 0.6993875714741822, 0.6993875714741822];[0.7203986864756173, 0.7199019065290754, 0.7197099652592581, 0.7203018200532026, 0.7197387665262029, 0.7201646838891295, 0.7199473699430322, 0.7197222332619165, 0.7201229479972017, 0.7198098004783893];[0.7201593192722008, 0.719501864388372, 0.7206235011990407, 0.7198353802311621, 0.7201498621311873, 0.7204018541539065, 0.7199785845548335, 0.7212760853921804, 0.7194050914617599, 0.7206936741564518];[0.7207854978331469, 0.7199700898755682, 0.7203877437002533, 0.7204274886857268, 0.7204405170907819, 0.719861780485587, 0.7201013838606479, 0.7202677629424818, 0.7197692768134081, 0.7202639889810767];[0.7205459035317153, 0.7194714420550496, 0.7198253509481312, 0.7193740707268009, 0.720344335369215, 0.7195950620880521, 0.7198279463640227, 0.719533773448485, 0.7203905435160505, 0.719909398786902];[0.7197769587549552, 0.7185930754999559, 0.7195178589570542, 0.718514130243988, 0.7200026482856029, 0.7194042351741592, 0.7193008713555108, 0.7197662684925119, 0.7193764896837118, 0.7192618968166367];[0.7186087727071334, 0.7184023491428112, 0.7191880135331077, 0.7192114961911319, 0.7182267285880807, 0.7186110429986715, 0.7174509266867525, 0.7194114000649409, 0.718339337543573, 0.7186249912757914]
k20;[0.6990039013862372, 0.6990039013862372, 0.6990039013862372, 0.6990039013862372, 0.6990039013862372, 0.6990039013862372];[0.7204679802064065, 0.719749935931911, 0.7198961117883459, 0.7195346365342136, 0.7199389630958148, 0.7200330220617789, 0.7201332733264616, 0.720073977481659, 0.7197793657850696, 0.7200815759784779];[0.7202772611758224, 0.7202463689107275, 0.7196515032907135, 0.7204098764002664, 0.7201073103358511, 0.7197642254051471, 0.7197694926079415, 0.7207791504313568, 0.7200052183744763, 0.7201178954076553];[0.7198692573088795, 0.7198145279205866, 0.7196398000658725, 0.7210235202139397, 0.7201934493643394, 0.7203682812329416, 0.7200290223109016, 0.7197979636711974, 0.719693204123023, 0.7199129900222254];[0.7198742234499023, 0.7190570887396707, 0.7199810812777415, 0.7201088830414663, 0.7204515729331589, 0.7199222701185888, 0.7200421366170835, 0.7201637859872797, 0.7199927509967379, 0.7206888857185709];[0.7195928940164973, 0.7207550214944907, 0.7193541316577775, 0.7187874303589284, 0.7196031407076448, 0.719444261924057, 0.7198576627104125, 0.720246936838368, 0.7193981308003216, 0.7193076276643348];[0.7194618007556908, 0.7179785049938261, 0.7186755345044052, 0.7181694557971042, 0.7198627762267112, 0.7185477980981323, 0.7187643012217133, 0.719638918657942, 0.7187948140127015, 0.7167816949574084]
k40;[0.6666247073336522, 0.6666247073336522, 0.6666247073336522, 0.6666247073336522, 0.6666247073336522, 0.6666247073336522];[0.6982777838719608, 0.6983555794355523, 0.6980519250773074, 0.6980952751092628, 0.6975271165077843, 0.6983695556253684, 0.6987020531931475, 0.6983376112796363, 0.6983620137283569, 0.6975821785626702];[0.6980408299414839, 0.6977377371669684, 0.6979273932998574, 0.6986696443494557, 0.6983141992888858, 0.6977463826881215, 0.6978547116047382, 0.6979077960304308, 0.698328525369082, 0.6981908885408769];[0.6982765055252056, 0.6985476694090932, 0.6979598665779084, 0.6976968432932034, 0.6978930663113285, 0.6977510999861726, 0.6982969058451436, 0.6984246195661892, 0.6981179440580705, 0.697592462991712];[0.6973727235246449, 0.6982489210774344, 0.6977642759153636, 0.6982792619622027, 0.6977726849530902, 0.6970165856162918, 0.6975744003645697, 0.6989758724901091, 0.6983280097238318, 0.6986157680833739];[0.697306215352461, 0.6981031971827475, 0.6970836449097318, 0.697527269066776, 0.6976565141997827, 0.6973937932577405, 0.6979836284604054, 0.6969966949274321, 0.6979541165242226, 0.6984340570346402];[0.6969998127583574, 0.6970429953626839, 0.6981276610906241, 0.6979572944287565, 0.6965710231467642, 0.6966338566548037, 0.6964919735259592, 0.6967139793290008, 0.6962436445865561, 0.695828962593678]
k80;[0.6664621462041143, 0.6664621462041143, 0.6664621462041143, 0.6664621462041143, 0.6664621462041143, 0.6664621462041143];[0.6980530622786565, 0.6986312985351997, 0.6979952621716224, 0.6972705775093307, 0.6981605794051281, 0.6973204556183824, 0.6980459499118513, 0.6976581094865691, 0.6968953109870046, 0.6980278823936746];[0.6980241931208985, 0.6978667425158216, 0.6980789962004065, 0.6988444293574348, 0.6979367586396227, 0.6986735615492234, 0.6977488303303517, 0.6983810533757511, 0.6981127371543966, 0.6973881814043678];[0.6981308078470467, 0.6978772403057797, 0.6980386010159664, 0.6988493519848236, 0.6973909906596263, 0.6983286318758815, 0.6986717670810753, 0.6976914462916703, 0.697878825468271, 0.6975982376586035];[0.6978655857592335, 0.6982858240027309, 0.6988253987480896, 0.6985474987062885, 0.6977070626460696, 0.6973746422794576, 0.6979136430892525, 0.6980648103286117, 0.6970447720932214, 0.6972006220839814];[0.6976436656313997, 0.6975472200053207, 0.6985292546561732, 0.6974639489937098, 0.6977061159537156, 0.6971665770727348, 0.6970589597187543, 0.6985590043644009, 0.698635791091723, 0.6971576245991268];[0.6966456903670378, 0.6972819988707752, 0.6982902641026554, 0.6970348332360603, 0.6968377241911954, 0.696146050384969, 0.6967100974865517, 0.6975396317139576, 0.6968689959439265, 0.6959831771037531]
k160;[0.6637400338858445, 0.6637400338858445, 0.6637400338858445, 0.6637400338858445, 0.6637400338858445, 0.6637400338858445];[0.6971837294889575, 0.6974992607160543, 0.6968152866242038, 0.6976840260836429, 0.6977331953021813, 0.6974458610468992, 0.6965556900942604, 0.6971099498773594, 0.6972356312230313, 0.6970578356475693];[0.697657108425194, 0.6965011040292594, 0.6962908950534543, 0.6971078170675556, 0.6971315655731005, 0.6973235992411111, 0.6966501660148257, 0.6975929697168556, 0.6973994179869739, 0.6966862668886995];[0.6975088459712002, 0.6971007974413341, 0.6962504103566891, 0.6972276342836715, 0.6967220966660398, 0.6973934181402129, 0.6972416533053336, 0.6975123105455011, 0.6979559916106786, 0.6967305765438745];[0.6976974586871844, 0.6974201856673836, 0.696241132475203, 0.6974194164929407, 0.698169479038268, 0.6973461000660104, 0.6963333836890605, 0.6974565593433895, 0.6961293637427568, 0.6963044935570712];[0.6969599749041081, 0.6982870329280199, 0.6973600844772967, 0.697576299069662, 0.6970876498161204, 0.6968774940143656, 0.6976893613527569, 0.6960217455584411, 0.6975446074159278, 0.6966189070999396];[0.6966010194790763, 0.6963211587938296, 0.6952938609512431, 0.6964210317164642, 0.6969268217927289, 0.6963089178385529, 0.6954933616796627, 0.6958399709193547, 0.6948835371657419, 0.6954241604614994]
