;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 0, 3, 1, 3, 0];56946;665800;1331600;1350;451,00296296296295
1;[3, 0, 1, 0, 3, 1, 3, 0];56988;665800;1331600;1350;450,9718518518519
2;[3, 0, 1, 0, 3, 1, 3, 0];57074;665800;1331600;1350;450,90814814814814
3;[3, 0, 1, 0, 3, 1, 3, 0];57053;665800;1331600;1350;450,9237037037037
4;[3, 0, 1, 0, 3, 1, 3, 0];57056;665800;1331600;1350;450,9214814814815
5;[3, 0, 1, 0, 3, 1, 3, 0];57167;665800;1331600;1350;450,8392592592593
6;[3, 0, 1, 0, 3, 1, 3, 0];56847;665800;1331600;1350;451,0762962962963
7;[3, 0, 1, 0, 3, 1, 3, 0];57187;665800;1331600;1350;450,82444444444445
8;[3, 0, 1, 0, 3, 1, 3, 0];57253;665800;1331600;1350;450,7755555555556
9;[3, 0, 1, 0, 3, 1, 3, 0];56983;665800;1331600;1350;450,9755555555556
