;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[4, 0, 1, 1, 4, 1, 3, 1];1922;10000;40000;39;207,12820512820517
1;[4, 0, 1, 1, 4, 1, 3, 1];1922;10000;40000;39;207,12820512820517
2;[4, 0, 1, 1, 4, 1, 3, 1];1922;10000;40000;39;207,12820512820517
3;[4, 0, 1, 1, 4, 1, 3, 1];1922;10000;40000;39;207,12820512820517
4;[4, 0, 1, 1, 4, 1, 3, 1];1922;10000;40000;39;207,12820512820517
5;[4, 0, 1, 1, 4, 1, 3, 1];1922;10000;40000;39;207,12820512820517
6;[4, 0, 1, 1, 4, 1, 3, 1];1922;10000;40000;39;207,12820512820517
7;[4, 0, 1, 1, 4, 1, 3, 1];1922;10000;40000;39;207,12820512820517
8;[4, 0, 1, 1, 4, 1, 3, 1];1922;10000;40000;39;207,12820512820517
9;[4, 0, 1, 1, 4, 1, 3, 1];1922;10000;40000;39;207,12820512820517
