;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 1, 4, 1, 3, 0];2296;20000;40000;249;71,1004016064257
1;[3, 0, 1, 1, 4, 1, 3, 0];2332;20000;40000;242;73,00826446280992
2;[3, 0, 1, 1, 4, 1, 3, 0];2385;20000;40000;237;74,32489451476793
3;[3, 0, 1, 1, 4, 1, 3, 0];2347;20000;40000;242;72,94628099173553
4;[3, 0, 1, 1, 4, 1, 3, 0];2296;20000;40000;249;71,1004016064257
5;[3, 0, 1, 1, 4, 1, 3, 0];2302;20000;40000;243;72,83127572016461
6;[3, 0, 1, 1, 4, 1, 3, 0];2273;20000;40000;247;71,76923076923077
7;[3, 0, 1, 1, 4, 1, 3, 0];2384;20000;40000;235;74,96170212765958
8;[3, 0, 1, 1, 4, 1, 3, 0];2335;20000;40000;243;72,6954732510288
9;[3, 0, 1, 1, 4, 1, 3, 0];2308;20000;40000;239;74,02510460251047
