;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[4, 0, 1, 2, 5, 0, 4, 1];314;1250;40000;4;234,0
1;[4, 0, 1, 2, 5, 0, 4, 1];332;1250;40000;4;229,5
2;[4, 0, 1, 2, 5, 0, 4, 1];345;1250;40000;4;226,25
3;[4, 0, 1, 2, 5, 0, 4, 1];321;1250;40000;4;232,25
4;[4, 0, 1, 2, 5, 0, 4, 1];335;1250;40000;4;228,75
5;[4, 0, 1, 2, 5, 0, 4, 1];308;1250;40000;4;235,5
6;[4, 0, 1, 2, 5, 0, 4, 1];320;1250;40000;4;232,5
7;[4, 0, 1, 2, 5, 0, 4, 1];334;1250;40000;4;229,0
8;[4, 0, 1, 2, 5, 0, 4, 1];316;1250;40000;4;233,5
9;[4, 0, 1, 2, 5, 0, 4, 1];324;1250;40000;4;231,5
