;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 0, 4, 1, 3, 0];33549;332900;1331600;721;415,1886269070735
1;[3, 0, 1, 0, 4, 1, 3, 0];33549;332900;1331600;721;415,1886269070735
2;[3, 0, 1, 0, 4, 1, 3, 0];33549;332900;1331600;721;415,1886269070735
3;[3, 0, 1, 0, 4, 1, 3, 0];33549;332900;1331600;721;415,1886269070735
4;[3, 0, 1, 0, 4, 1, 3, 0];33549;332900;1331600;721;415,1886269070735
5;[3, 0, 1, 0, 4, 1, 3, 0];33549;332900;1331600;721;415,1886269070735
6;[3, 0, 1, 0, 4, 1, 3, 0];33549;332900;1331600;721;415,1886269070735
7;[3, 0, 1, 0, 4, 1, 3, 0];33549;332900;1331600;721;415,1886269070735
8;[3, 0, 1, 0, 4, 1, 3, 0];33549;332900;1331600;721;415,1886269070735
9;[3, 0, 1, 0, 4, 1, 3, 0];33549;332900;1331600;721;415,1886269070735
