;β1.0;β0.5;β0.25;β0.125;β0.0625;β0.03125;β0.015625
k5;[0.6647694934547523, 0.6647694934547523, 0.6647694934547523, 0.6647694934547523, 0.6647694934547523, 0.6647694934547523];[0.6606051996022163, 0.6650690724555963, 0.6577701248385709, 0.6602829784193226, 0.662121857690669, 0.6553819444444445, 0.6572327044025157, 0.6571266647775572, 0.6641318124207859, 0.6615581098339718];[0.6632968267340634, 0.6563485239323589, 0.6669478419794742, 0.6713169642857143, 0.6592370338619803, 0.6589660515565573, 0.6621468926553672, 0.6495130106120076, 0.6613658952151071, 0.6721378744357818];[0.6516464471403812, 0.6490294751976995, 0.6597164303586321, 0.6513761467889907, 0.6678660393025186, 0.6568121600892483, 0.6622831561275881, 0.6527377521613833, 0.659248956884562, 0.6448355452971725];[0.6329188002926116, 0.6520073769328983, 0.6575227431770468, 0.6543057272352699, 0.6480022509848059, 0.6427755568246717, 0.6474513701547636, 0.6422575976845151, 0.6432276657060519, 0.6557377049180328];[0.6480032935364347, 0.6431581905029503, 0.6363636363636364, 0.6602468466024685, 0.6469356414909955, 0.6233460746839165, 0.6350846971002009, 0.6509683711857321, 0.6240071931664918, 0.6478757046610751];[0.6072448519464904, 0.6094821298322393, 0.6436931079323798, 0.6038773148148148, 0.6333708497467643, 0.6300807444915836, 0.6136525580732507, 0.6192634560906515, 0.6631057842626368, 0.6314045021405883]
k10;[0.6677942212825934, 0.6677942212825934, 0.6677942212825934, 0.6677942212825934, 0.6677942212825934, 0.6677942212825934];[0.6656355455568055, 0.663095573724274, 0.6703895016054725, 0.6554426705370101, 0.653634520706632, 0.6634696755994358, 0.6602272727272727, 0.6607678036249466, 0.6580049083297244, 0.6643278136401909];[0.649369473836788, 0.6650851241975998, 0.6638749302065885, 0.6469727990640539, 0.6659205372132065, 0.6597586941092973, 0.6604308390022676, 0.6548216076801835, 0.6544615828167797, 0.6618806306306306];[0.6654596100278551, 0.6643703499586663, 0.6568873987147248, 0.6633291614518149, 0.6493135011441648, 0.6574836694120988, 0.6676561867494265, 0.6485481333142612, 0.648124375980602, 0.651242502142245];[0.6493245185398102, 0.6357733175914995, 0.6672077922077921, 0.6521195274496179, 0.6485403548941042, 0.6494350282485876, 0.655624568668047, 0.6507523148148148, 0.6356429829712272, 0.6493802535973785];[0.6330130503370142, 0.6277936962750716, 0.6306463326071169, 0.6516636752726771, 0.6423295454545453, 0.6395216400911162, 0.6551342374757819, 0.6428472892812801, 0.6334828534220808, 0.6287749287749288];[0.6210999854883181, 0.6324000557180667, 0.6496832457204474, 0.6278836509528586, 0.641042870581911, 0.6316961179908168, 0.6541225663138639, 0.6245593419506462, 0.6114163614163614, 0.6181657848324515]
k20;[0.6641145611796399, 0.6641145611796399, 0.6641145611796399, 0.6641145611796399, 0.6641145611796399, 0.6641145611796399];[0.6627302122873612, 0.6679682052712314, 0.6624239852920378, 0.6558172733761598, 0.6581552144599052, 0.6616434461188513, 0.6591813530415008, 0.6534311609840311, 0.6649774774774775, 0.6642191471335781];[0.6540844258752341, 0.6582886190341711, 0.669330394047947, 0.6627857447110607, 0.6627034677990092, 0.6631638738994604, 0.6643317455869991, 0.6556253569388921, 0.6569593147751607, 0.6629603891591384];[0.6593006993006993, 0.6492222706788777, 0.6518082422203533, 0.6479569579758616, 0.6469825723750541, 0.643106457242583, 0.6569363358354184, 0.649268712360195, 0.6455531453362255, 0.6632840028188867];[0.6545300592718035, 0.6500777604976671, 0.6618802492549444, 0.6381983035975431, 0.6481876332622601, 0.6493469619534356, 0.6428982173663025, 0.64357415523823, 0.642443543717429, 0.6542740459090269];[0.623646473514779, 0.6529790660225442, 0.6346744696415507, 0.611957796014068, 0.6511375947995666, 0.6486338047507895, 0.6580751302440362, 0.6446866485013624, 0.658397212543554, 0.6451171072455828];[0.6338939197930143, 0.6276611151339608, 0.6123361144219309, 0.6570406337848198, 0.6438262299575167, 0.6469191001816403, 0.6236203090507727, 0.6420260095824777, 0.6213872832369942, 0.633319321843912]
k40;[0.6646875883517105, 0.6646875883517105, 0.6646875883517105, 0.6646875883517105, 0.6646875883517105, 0.6646875883517105];[0.6664810690423163, 0.654493580599144, 0.6572478101158519, 0.65955024195844, 0.6607520067596114, 0.6637591446257738, 0.6607804044431785, 0.6641477749790092, 0.6613816534541336, 0.6606051996022163];[0.6592131333144635, 0.6622739380344875, 0.6612290817044016, 0.6574601366742597, 0.64572680788897, 0.6692160611854686, 0.6529199711607787, 0.6508005192557336, 0.6562544370296749, 0.6626774283328695];[0.6592226148409894, 0.6539386225427803, 0.6655719759168035, 0.6467257151154349, 0.6435986159169551, 0.6538295732145424, 0.6456465143187734, 0.6666666666666667, 0.6447960516765859, 0.6460164241463766];[0.6452707479146048, 0.6310822766145681, 0.6608084358523726, 0.6387013360149404, 0.6599096014244623, 0.6532927504150526, 0.6581150418579531, 0.6410329171396141, 0.6547896395779087, 0.6487009397457157];[0.657891165694124, 0.6516181669839543, 0.6512645249487354, 0.6576271186440678, 0.6079054975011359, 0.6430408688196628, 0.6185354353911889, 0.6244172494172494, 0.617582738008456, 0.644536652835408];[0.6429854872149274, 0.5954751131221719, 0.6394052044609666, 0.6132475508115222, 0.5854111816633112, 0.6184438040345821, 0.6206023079088095, 0.6545308526301701, 0.6056218057921634, 0.6067870036101083]
k80;[0.6542635658914728, 0.6542635658914728, 0.6542635658914728, 0.6542635658914728, 0.6542635658914728, 0.6542635658914728];[0.6550700042426815, 0.6597880646960402, 0.647955549223536, 0.6578256665285259, 0.6564391273750879, 0.6490274599542334, 0.6613589567604666, 0.6496236330066752, 0.6576842105263158, 0.6567040265670403];[0.6500354358610914, 0.6591321333891448, 0.661764705882353, 0.6611157368859284, 0.6547300155082476, 0.6567371937639199, 0.6505482147877425, 0.6585331650539897, 0.6442488093519988, 0.6544943820224719];[0.6585030269675289, 0.6588842133840098, 0.6467928793444475, 0.6500210408191892, 0.6356116673922507, 0.6397248495270851, 0.6435770049680624, 0.6537062937062937, 0.6433148227253311, 0.6438453858222793];[0.6547473926588109, 0.6472645865398069, 0.6541208791208791, 0.6465722697322305, 0.6405964270642847, 0.634604439385316, 0.6353350739773717, 0.652197504069452, 0.6498811022520633, 0.657316250842886];[0.6146841206602163, 0.6240891555936562, 0.6383597498909408, 0.5752773375594294, 0.6361693031209918, 0.6284098939929328, 0.6616000000000001, 0.654110923496558, 0.6526545653064011, 0.6453813617137399];[0.630584918957012, 0.6219233355749831, 0.6347607052896725, 0.6202130722718111, 0.6155552474698461, 0.6168429729358429, 0.6255720053835802, 0.6133697135061391, 0.6014291964415924, 0.6208688122384182]
k160;[0.6551724137931033, 0.6551724137931033, 0.6551724137931033, 0.6551724137931033, 0.6551724137931033, 0.6551724137931033];[0.6526315789473683, 0.6527012127894156, 0.6613813490997044, 0.6541850220264317, 0.6513505987190198, 0.6486410759316336, 0.6617627390664705, 0.6492558270148835, 0.6549658726842178, 0.6556481355006146];[0.642512077294686, 0.6543311403508772, 0.649437265527303, 0.6471576589190703, 0.6563314583619152, 0.6481481481481483, 0.6637415237335462, 0.6563780387872166, 0.6540760869565216, 0.6432189082723692];[0.6552380952380954, 0.649061848505907, 0.6407849829351536, 0.6575927408593543, 0.6478446494973145, 0.6402219140083218, 0.6480263157894737, 0.6540693750843568, 0.6516426825957101, 0.6598272138228942];[0.6341880341880342, 0.6470426409903715, 0.6190895741556535, 0.6432552954292086, 0.6574512901527119, 0.6526510643924368, 0.6498165511618427, 0.64689880304679, 0.6571163284255206, 0.6473062830777582];[0.6143214233201, 0.5882352941176471, 0.6341937274493478, 0.6407322654462242, 0.6540469973890339, 0.6403412217941662, 0.61865889212828, 0.6477470749315409, 0.6441232615216798, 0.6230113636363636];[0.6387643248629795, 0.6245556467049495, 0.6445522485905336, 0.6166874913230599, 0.6399192530910927, 0.6049694985865198, 0.6242819843342037, 0.5913884007029877, 0.6220069204152249, 0.6070581671083833]
