;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 0, 3, 1, 3, 0];628;5000;40000;640;6,83125
1;[3, 0, 1, 0, 3, 1, 3, 0];628;5000;40000;640;6,83125
2;[3, 0, 1, 0, 3, 1, 3, 0];628;5000;40000;640;6,83125
3;[3, 0, 1, 0, 3, 1, 3, 0];628;5000;40000;640;6,83125
4;[3, 0, 1, 0, 3, 1, 3, 0];628;5000;40000;640;6,83125
5;[3, 0, 1, 0, 3, 1, 3, 0];628;5000;40000;640;6,83125
6;[3, 0, 1, 0, 3, 1, 3, 0];628;5000;40000;640;6,83125
7;[3, 0, 1, 0, 3, 1, 3, 0];628;5000;40000;640;6,83125
8;[3, 0, 1, 0, 3, 1, 3, 0];628;5000;40000;640;6,83125
9;[3, 0, 1, 0, 3, 1, 3, 0];628;5000;40000;640;6,83125
