;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 0, 3, 1, 3, 0];1856;20806;1331600;1250;15,16
1;[3, 0, 1, 0, 3, 1, 3, 0];1838;20806;1331600;1239;15,3091202582728
2;[3, 0, 1, 0, 3, 1, 3, 0];1752;20806;1331600;1241;15,353746978243352
3;[3, 0, 1, 0, 3, 1, 3, 0];1779;20806;1331600;1242;15,31964573268921
4;[3, 0, 1, 0, 3, 1, 3, 0];1749;20806;1331600;1257;15,160700079554497
5;[3, 0, 1, 0, 3, 1, 3, 0];1878;20806;1331600;1253;15,106145251396647
6;[3, 0, 1, 0, 3, 1, 3, 0];1845;20806;1331600;1245;15,229718875502009
7;[3, 0, 1, 0, 3, 1, 3, 0];1836;20806;1331600;1238;15,323101777059774
8;[3, 0, 1, 0, 3, 1, 3, 0];1748;20806;1331600;1250;15,2464
9;[3, 0, 1, 0, 3, 1, 3, 0];1805;20806;1331600;1255;15,1402390438247
