;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 0, 4, 1, 3, 0];385;2500;40000;363;5,826446280991736
1;[3, 0, 1, 0, 4, 1, 3, 0];385;2500;40000;363;5,826446280991736
2;[3, 0, 1, 0, 4, 1, 3, 0];385;2500;40000;363;5,826446280991736
3;[3, 0, 1, 0, 4, 1, 3, 0];385;2500;40000;363;5,826446280991736
4;[3, 0, 1, 0, 4, 1, 3, 0];385;2500;40000;363;5,826446280991736
5;[3, 0, 1, 0, 4, 1, 3, 0];385;2500;40000;363;5,826446280991736
6;[3, 0, 1, 0, 4, 1, 3, 0];385;2500;40000;363;5,826446280991736
7;[3, 0, 1, 0, 4, 1, 3, 0];385;2500;40000;363;5,826446280991736
8;[3, 0, 1, 0, 4, 1, 3, 0];385;2500;40000;363;5,826446280991736
9;[3, 0, 1, 0, 4, 1, 3, 0];385;2500;40000;363;5,826446280991736
