;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[2, 0, 1, 0, 3, 1, 2, 0];1463;41612;1331600;6695;5,996863330843913
1;[2, 0, 1, 0, 3, 1, 2, 0];1482;41612;1331600;6723;5,969061430908821
2;[2, 0, 1, 0, 3, 1, 2, 0];1476;41612;1331600;6715;5,977066269545793
3;[2, 0, 1, 0, 3, 1, 2, 0];1512;41612;1331600;6751;5,939860761368686
4;[2, 0, 1, 0, 3, 1, 2, 0];1523;41612;1331600;6786;5,907603890362511
5;[2, 0, 1, 0, 3, 1, 2, 0];1450;41612;1331600;6631;6,056703362992007
6;[2, 0, 1, 0, 3, 1, 2, 0];1439;41612;1331600;6738;5,962154942119323
7;[2, 0, 1, 0, 3, 1, 2, 0];1512;41612;1331600;6716;5,970815961882073
8;[2, 0, 1, 0, 3, 1, 2, 0];1457;41612;1331600;6768;5,933067375886525
9;[2, 0, 1, 0, 3, 1, 2, 0];1495;41612;1331600;6774;5,922202539120165
