;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 0, 3, 1, 3, 0];114;625;40000;127;4,0236220472440944
1;[3, 0, 1, 0, 3, 1, 3, 0];114;625;40000;127;4,0236220472440944
2;[3, 0, 1, 0, 3, 1, 3, 0];114;625;40000;127;4,0236220472440944
3;[3, 0, 1, 0, 3, 1, 3, 0];114;625;40000;127;4,0236220472440944
4;[3, 0, 1, 0, 3, 1, 3, 0];114;625;40000;127;4,0236220472440944
5;[3, 0, 1, 0, 3, 1, 3, 0];114;625;40000;127;4,0236220472440944
6;[3, 0, 1, 0, 3, 1, 3, 0];114;625;40000;127;4,0236220472440944
7;[3, 0, 1, 0, 3, 1, 3, 0];114;625;40000;127;4,0236220472440944
8;[3, 0, 1, 0, 3, 1, 3, 0];114;625;40000;127;4,0236220472440944
9;[3, 0, 1, 0, 3, 1, 3, 0];114;625;40000;127;4,0236220472440944
