;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[2, 0, 1, 0, 3, 1, 3, 0];3446;83225;1331600;5863;13,607197680368412
1;[2, 0, 1, 0, 3, 1, 3, 0];3425;83225;1331600;5828;13,69251887439945
2;[2, 0, 1, 0, 3, 1, 3, 0];3390;83225;1331600;5834;13,684436064449775
3;[2, 0, 1, 0, 3, 1, 3, 0];3330;83225;1331600;5832;13,699417009602197
4;[2, 0, 1, 0, 3, 1, 3, 0];3432;83225;1331600;5847;13,646827432871556
5;[2, 0, 1, 0, 3, 1, 3, 0];3415;83225;1331600;5814;13,727210182318542
6;[2, 0, 1, 0, 3, 1, 3, 0];3389;83225;1331600;5816;13,726960110041263
7;[2, 0, 1, 0, 3, 1, 3, 0];3357;83225;1331600;5824;13,7135989010989
8;[2, 0, 1, 0, 3, 1, 3, 0];3354;83225;1331600;5853;13,646164360157185
9;[2, 0, 1, 0, 3, 1, 3, 0];3474;83225;1331600;5806;13,735962797106442
