;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[2, 0, 1, 0, 3, 1, 2, 0];23767;665800;1331600;14334;44,79091670154877
1;[2, 0, 1, 0, 3, 1, 2, 0];23767;665800;1331600;14334;44,79091670154877
2;[2, 0, 1, 0, 3, 1, 2, 0];23767;665800;1331600;14334;44,79091670154877
3;[2, 0, 1, 0, 3, 1, 2, 0];23767;665800;1331600;14334;44,79091670154877
4;[2, 0, 1, 0, 3, 1, 2, 0];23767;665800;1331600;14334;44,79091670154877
5;[2, 0, 1, 0, 3, 1, 2, 0];23767;665800;1331600;14334;44,79091670154877
6;[2, 0, 1, 0, 3, 1, 2, 0];23767;665800;1331600;14334;44,79091670154877
7;[2, 0, 1, 0, 3, 1, 2, 0];23767;665800;1331600;14334;44,79091670154877
8;[2, 0, 1, 0, 3, 1, 2, 0];23767;665800;1331600;14334;44,79091670154877
9;[2, 0, 1, 0, 3, 1, 2, 0];23767;665800;1331600;14334;44,79091670154877
