;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 0, 3, 1, 3, 0];588;5000;40000;701;6,293865905848787
1;[3, 0, 1, 0, 3, 1, 3, 0];608;5000;40000;706;6,220963172804533
2;[3, 0, 1, 0, 3, 1, 3, 0];575;5000;40000;707;6,258840169731259
3;[3, 0, 1, 0, 3, 1, 3, 0];566;5000;40000;715;6,201398601398601
4;[3, 0, 1, 0, 3, 1, 3, 0];588;5000;40000;696;6,339080459770115
5;[3, 0, 1, 0, 3, 1, 3, 0];547;5000;40000;714;6,2366946778711485
6;[3, 0, 1, 0, 3, 1, 3, 0];524;5000;40000;707;6,330975954738331
7;[3, 0, 1, 0, 3, 1, 3, 0];556;5000;40000;705;6,30354609929078
8;[3, 0, 1, 0, 3, 1, 3, 0];556;5000;40000;713;6,232819074333801
9;[3, 0, 1, 0, 3, 1, 3, 0];532;5000;40000;700;6,382857142857143
