;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 0, 4, 1, 3, 0];16830;166450;1331600;721;207,51733703190013
1;[3, 0, 1, 0, 4, 1, 3, 0];17149;166450;1331600;721;207,0748959778086
2;[3, 0, 1, 0, 4, 1, 3, 0];16836;166450;1331600;721;207,50901525658807
3;[3, 0, 1, 0, 4, 1, 3, 0];17073;166450;1331600;721;207,18030513176143
4;[3, 0, 1, 0, 4, 1, 3, 0];16964;166450;1331600;721;207,33148404993065
5;[3, 0, 1, 0, 4, 1, 3, 0];16983;166450;1331600;721;207,30513176144245
6;[3, 0, 1, 0, 4, 1, 3, 0];16907;166450;1331600;721;207,41054091539527
7;[3, 0, 1, 0, 4, 1, 3, 0];16904;166450;1331600;721;207,4147018030513
8;[3, 0, 1, 0, 4, 1, 3, 0];17260;166450;1331600;721;206,92094313453535
9;[3, 0, 1, 0, 4, 1, 3, 0];16981;166450;1331600;721;207,3079056865465
