;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 0, 4, 1, 3, 0];2109;20806;1331600;721;25,932038834951456
1;[3, 0, 1, 0, 4, 1, 3, 0];2109;20806;1331600;721;25,932038834951456
2;[3, 0, 1, 0, 4, 1, 3, 0];2109;20806;1331600;721;25,932038834951456
3;[3, 0, 1, 0, 4, 1, 3, 0];2109;20806;1331600;721;25,932038834951456
4;[3, 0, 1, 0, 4, 1, 3, 0];2109;20806;1331600;721;25,932038834951456
5;[3, 0, 1, 0, 4, 1, 3, 0];2109;20806;1331600;721;25,932038834951456
6;[3, 0, 1, 0, 4, 1, 3, 0];2109;20806;1331600;721;25,932038834951456
7;[3, 0, 1, 0, 4, 1, 3, 0];2109;20806;1331600;721;25,932038834951456
8;[3, 0, 1, 0, 4, 1, 3, 0];2109;20806;1331600;721;25,932038834951456
9;[3, 0, 1, 0, 4, 1, 3, 0];2109;20806;1331600;721;25,932038834951456
