;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 1, 4, 1, 3, 0];130;625;40000;84;5,892857142857143
1;[3, 0, 1, 1, 4, 1, 3, 0];130;625;40000;84;5,892857142857143
2;[3, 0, 1, 1, 4, 1, 3, 0];130;625;40000;84;5,892857142857143
3;[3, 0, 1, 1, 4, 1, 3, 0];130;625;40000;84;5,892857142857143
4;[3, 0, 1, 1, 4, 1, 3, 0];130;625;40000;84;5,892857142857143
5;[3, 0, 1, 1, 4, 1, 3, 0];130;625;40000;84;5,892857142857143
6;[3, 0, 1, 1, 4, 1, 3, 0];130;625;40000;84;5,892857142857143
7;[3, 0, 1, 1, 4, 1, 3, 0];130;625;40000;84;5,892857142857143
8;[3, 0, 1, 1, 4, 1, 3, 0];130;625;40000;84;5,892857142857143
9;[3, 0, 1, 1, 4, 1, 3, 0];130;625;40000;84;5,892857142857143
